object,source_survey_name,source_survey_id,ref,Prot,e_Prot,ageMyr,e_ageMyr,TIC_ID,GaiaDR2_ID,GaiaDR3_ID,bp_rp,ebpminrp_gspphot,ruwe,parallax,bprp0
TIC 160695823,TIC,160695823,Feinstein2024,,,16.0,2.0,160695823.0,6198115099253734656,6198115099253734656,0.6633587,0.0008,0.975284,7.459120356735226,0.6625587
TIC 160703925,TIC,160703925,Feinstein2024,,,16.0,2.0,160703925.0,6003698873422956928,6003698873422956928,0.6482048,0.0016,1.0059569,7.477565412829942,0.6466048
TIC 160703933,TIC,160703933,Feinstein2024,,,16.0,2.0,160703933.0,6003698907782693248,6003698907782693248,1.16189,0.1062,1.1106772,7.413716048324687,1.05569
TIC 160704414,TIC,160704414,Feinstein2024,,,16.0,2.0,160704414.0,6003713579391234048,6003713579391234048,-0.14483595,0.0069,1.0340575,6.93532454916175,-0.15173595
TIC 161156219,TIC,161156219,Feinstein2024,,,15.0,3.0,161156219.0,6127806110967004416,6127806110967004416,2.867589,,1.1192254,8.384230147539759,
TIC 161162039,TIC,161162039,Feinstein2024,,,15.0,3.0,161162039.0,6127782196588876160,6127782196588876160,0.2081747,0.2925,1.0903316,7.68783394108911,-0.084325284
TIC 161299420,TIC,161299420,Feinstein2024,,,16.0,2.0,161299420.0,5984944881579959680,5984944881579959680,0.5241041,0.0019,0.9184366,7.250058481963696,0.5222041
TIC 161468577,TIC,161468577,Feinstein2024,,,15.0,3.0,161468577.0,6074499794397016960,6074499794397016960,2.7273035,0.3915,1.1632347,7.367517015297163,2.3358035
TIC 161476008,TIC,161476008,Feinstein2024,,,42.0,5.0,161476008.0,4786900244356750976,4786900244356750976,0.9205189,0.0006,0.97632754,11.876824621604381,0.9199189
TIC 161476011,TIC,161476011,Feinstein2024,,,52.5,2.95,161476011.0,4786900240059859968,4786900240059859968,2.0981932,0.2344,2.5292444,11.960071843084092,1.8637931
TIC 161576005,TIC,161576005,Feinstein2024,,,52.5,2.95,161576005.0,4810403160097500800,4810403160097500800,2.7621107,0.0877,1.2612098,18.964209696670782,2.6744108
TIC 161612652,TIC,161612652,Feinstein2024,,,42.0,5.0,161612652.0,4811711342713141760,4811711342713141760,3.3413801,,,,
TIC 161786522,TIC,161786522,Feinstein2024,,,16.0,2.0,161786522.0,5991052389455810816,5991052393805794944,1.4465036,0.3241,2.1103256,5.642714146071646,1.1224036
TIC 162024196,TIC,162024196,Feinstein2024,,,50.0,20.0,162024196.0,5374878170505816832,5374878170505816832,1.779644,,9.218605,10.629343134540202,
TIC 162143408,TIC,162143408,Feinstein2024,,,15.0,3.0,162143408.0,5375025440645600000,5375025440645600000,2.0695953,0.2054,1.7271018,10.865871552475829,1.8641953
TIC 162363447,TIC,162363447,Feinstein2024,,,15.0,3.0,162363447.0,5377176222823727488,5377176222823727488,0.65058804,0.0176,1.0099559,3.355061239304995,0.63298804
TIC 162399127,TIC,162399127,Feinstein2024,,,15.0,3.0,162399127.0,6079323317537098240,6079323317537098240,0.44181824,0.0403,1.2230533,6.902992695425372,0.40151823
TIC 162407160,TIC,162407160,Feinstein2024,,,10.0,3.0,162407160.0,6079609843386980224,6079609843386980224,3.5347996,,1.1261793,11.116921973049998,
TIC 162432383,TIC,162432383,Feinstein2024,,,15.0,3.0,162432383.0,5374757056729347840,5374757056729347840,0.42042542,,8.8093605,7.320323591639692,
TIC 162580524,TIC,162580524,Feinstein2024,,,15.0,3.0,162580524.0,5376421923487240704,5376421923487240704,0.66781807,0.0184,0.9724151,3.564721398454715,0.64941806
TIC 162582602,TIC,162582602,Feinstein2024,,,50.0,20.0,162582602.0,5374686516185587584,5374686516185587584,1.0124226,0.022,1.0440913,9.344624663426762,0.99042255
TIC 162681666,TIC,162681666,Feinstein2024,,,15.0,3.0,162681666.0,5376788198301611520,5376788198301611520,0.6836443,0.0006,0.9816346,4.051505415475378,0.6830443
TIC 162695390,TIC,162695390,Feinstein2024,,,15.0,3.0,162695390.0,6075075594872297216,6075075594872297216,0.5091734,0.0099,0.9748425,7.9131629977938385,0.4992734
TIC 162805023,TIC,162805023,Feinstein2024,,,15.0,3.0,162805023.0,5375994419625099392,5375994419625099392,0.6691923,0.0352,0.99258244,3.685956525981947,0.6339923
TIC 162919062,TIC,162919062,Feinstein2024,,,15.0,3.0,162919062.0,5382179825366666240,5382179825366666240,0.6213131,0.006,4.4938254,3.3991613930511373,0.6153131
TIC 162924722,TIC,162924722,Feinstein2024,,,50.0,20.0,162924722.0,5375536541752546560,5375536541752546560,1.2513247,0.023,0.9501173,10.146943752069228,1.2283247
TIC 162987777,TIC,162987777,Feinstein2024,,,15.0,3.0,162987777.0,5375473521692558976,5375473521692558976,0.77790165,0.1099,1.8923978,6.2939395500685515,0.66800165
TIC 163032344,TIC,163032344,Feinstein2024,,,15.0,3.0,163032344.0,6078549914188362368,6078549914188362368,0.70327854,0.0243,1.0147127,4.629345655253589,0.67897856
TIC 163042241,TIC,163042241,Feinstein2024,,,15.0,3.0,163042241.0,6079698074902470272,6079698074902470272,1.8327503,0.8771,1.3877813,9.670407737165153,0.9556503
TIC 163141448,TIC,163141448,Feinstein2024,,,16.0,2.0,163141448.0,5984075751987548032,5984075751987548032,0.86535454,0.6362,1.0147036,5.818774620248575,0.22915453
TIC 163191882,TIC,163191882,Feinstein2024,,,15.0,3.0,163191882.0,5375734586986489216,5375734586986489216,0.66939926,0.0154,2.8088431,5.429756854907309,0.65399927
TIC 163263284,TIC,163263284,Feinstein2024,,,15.0,3.0,163263284.0,5375051760203798016,5375051760203798016,0.93688965,,12.086618,5.63910801969088,
TIC 163354882,TIC,163354882,Feinstein2024,,,15.0,3.0,163354882.0,5381920203180942848,5381920203180942848,0.21171808,0.2594,0.9979928,3.011465443997001,-0.047681928
TIC 163358850,TIC,163358850,Feinstein2024,,,15.0,3.0,163358850.0,5381966176513651456,5381966176513651456,1.2222824,0.0222,0.9522485,16.760247309260734,1.2000824
TIC 163932278,TIC,163932278,Feinstein2024,,,16.0,2.0,163932278.0,5991695298849180416,5991695298849180416,0.8074455,0.2972,3.1087997,4.029491741178672,0.51024556
TIC 163948584,TIC,163948584,Feinstein2024,,,15.0,3.0,163948584.0,6079629222288915968,6079629222288915968,3.2440348,0.6304,1.0513598,8.681367731802398,2.6136348
TIC 164029492,TIC,164029492,Feinstein2024,,,16.0,2.0,164029492.0,5993268150229264512,5993268150231566208,0.36965275,1e-04,0.8966782,7.629854150386576,0.36955276
TIC 164582869,TIC,164582869,Feinstein2024,,,15.0,3.0,164582869.0,6075199667902465024,6075199667902465024,0.7548294,0.0607,1.0798635,8.287573609644985,0.6941294
TIC 164592809,TIC,164592809,Feinstein2024,,,15.0,3.0,164592809.0,6078570392593197696,6078570392593197696,2.5770817,0.3708,1.1767046,8.60714974639379,2.2062817
TIC 164707361,TIC,164707361,Feinstein2024,,,16.0,2.0,164707361.0,5990267273750368768,5990267273750368768,0.6162014,0.011,0.9829304,8.248921286896355,0.6052014
TIC 164777021,TIC,164777021,Feinstein2024,,,120.0,0.0,164777021.0,5139447824484427904,5139447824484427904,0.8795891,0.0461,0.8872969,12.55239177732969,0.83348906
TIC 165124012,TIC,165124012,Feinstein2024,,,52.5,2.95,165124012.0,5045153363689822080,5045153363689822080,2.3079214,,,,
TIC 165152576,TIC,165152576,Feinstein2024,,,195.0,71.8,165152576.0,5571471128727009920,5571471128727009920,0.64387226,0.0003,0.9596849,6.449705276512795,0.6435723
TIC 165189818,TIC,165189818,Feinstein2024,,,195.0,71.8,165189818.0,5572235147572480256,5572235147572480256,-0.0028438568,0.0075,0.923195,12.756921010633228,-0.010343857
TIC 165219666,TIC,165219666,Feinstein2024,,,120.0,0.0,165219666.0,4842810376267950464,4842810376269515776,0.9252062,0.0583,0.9568498,8.419417970258827,0.86690617
TIC 165274358,TIC,165274358,Feinstein2024,,,15.0,3.0,165274358.0,6079799199912125824,6079799199912125824,3.0613995,0.5161,1.1748245,8.152907441231745,2.5452995
TIC 165497382,TIC,165497382,Feinstein2024,,,15.0,3.0,165497382.0,6148903226537419392,6148903226537419392,0.7752094,0.0304,25.59897,5.016065391940844,0.74480945
TIC 165590041,TIC,165590041,Feinstein2024,,,15.0,3.0,165590041.0,6078403541703974272,6078403541703974272,2.4008827,0.2998,1.065076,7.464249859802435,2.1010828
TIC 165590096,TIC,165590096,Feinstein2024,,,15.0,3.0,165590096.0,6078388560857858816,6078388560857858816,0.2564311,,0.9313331,8.09383731992621,
TIC 165823257,TIC,165823257,Feinstein2024,,,15.0,3.0,165823257.0,6112762829087987712,6112762833391909760,1.0870924,0.0693,0.9917247,10.219596486361638,1.0177923
TIC 165883616,TIC,165883616,Feinstein2024,,,126.0,25.0,165883616.0,710124055862102144,710124055862102144,1.0093985,0.084,1.0155857,6.011626186421152,0.92539847
TIC 165900326,TIC,165900326,Feinstein2024,,,16.0,2.0,165900326.0,6112714283080644096,6112714283080644096,0.8261471,0.0524,0.9508633,2.772708491516019,0.7737471
TIC 165904330,TIC,165904330,Feinstein2024,,,15.0,3.0,165904330.0,6079490168425944448,6079490168425944448,0.62254524,0.0003,0.9645579,9.254976983001,0.62224525
TIC 165909066,TIC,165909066,Feinstein2024,,,15.0,3.0,165909066.0,6127918089350574848,6127918089350574848,2.7128677,0.3695,1.2787535,9.879539006617703,2.3433678
TIC 166236309,TIC,166236309,Feinstein2024,,,15.0,3.0,166236309.0,6075027731770280960,6075027731770280960,0.18087006,,1.3192868,7.867570983982284,
TIC 166302995,TIC,166302995,Feinstein2024,,,16.0,2.0,166302995.0,6112460673852380416,6112460673852380416,2.0426455,1.377,3.578252,7.558334727552772,0.6656455
TIC 166390349,TIC,166390349,Feinstein2024,,,16.0,2.0,166390349.0,6114021671125012864,6114021671125012864,0.58854675,0.0244,1.0996487,5.28096830575371,0.56414676
TIC 166447153,TIC,166447153,Feinstein2024,,,16.0,2.0,166447153.0,6112195451031438464,6112195451032545024,-0.26299977,0.0558,5.006055,8.047561685737936,-0.31879976
TIC 166527623,TIC,166527623,Feinstein2024,,,16.0,2.0,166527623.0,6113920619134019456,6113920619134019456,0.8397093,0.0519,0.86922807,8.01704158561937,0.78780925
TIC 166530196,TIC,166530196,Feinstein2024,,,126.0,25.0,166530196.0,711639419106562560,711639423404315264,0.7582445,0.0296,1.1800232,6.575107581749619,0.7286445
TIC 166558572,TIC,166558572,Feinstein2024,,,15.0,3.0,166558572.0,6075310478057303936,6075310478057303936,1.5801563,0.4489,1.3487729,9.163058920602376,1.1312563
TIC 166577188,TIC,166577188,Feinstein2024,,,16.0,2.0,166577188.0,6115448562335144704,6115448562335910656,2.0642624,0.2986,1.3496835,10.549628680266125,1.7656624
TIC 166616708,TIC,166616708,Feinstein2024,,,16.0,2.0,166616708.0,6115396507331915904,6115396507331915904,0.96960163,0.0471,2.6480014,3.016581751353392,0.9225016
TIC 166661782,TIC,166661782,Feinstein2024,,,16.0,2.0,166661782.0,6115777934786544384,6115777934786544384,0.8516693,0.0187,1.0835599,5.982072498565162,0.8329693
TIC 166709700,TIC,166709700,Feinstein2024,,,16.0,2.0,166709700.0,6114121245644005248,6114121245644005248,0.7555647,0.006,1.1596206,3.336697789826526,0.7495647
TIC 166757110,TIC,166757110,Feinstein2024,,,16.0,2.0,166757110.0,6115484983657203584,6115484983657203584,0.7877331,0.0979,5.0962834,5.833472101923244,0.68983305
TIC 166896407,TIC,166896407,Feinstein2024,,,16.0,2.0,166896407.0,6114285382118428288,6114285382118428288,0.5594444,0.0475,1.0869079,2.762759368935479,0.5119444
TIC 167011368,TIC,167011368,Feinstein2024,,,35.0,5.0,167011368.0,5282918904917954304,5282918904917954304,0.52406025,0.0005,0.9005492,5.6670589179690545,0.5235602
TIC 167119957,TIC,167119957,Feinstein2024,,,133.0,12.5,167119957.0,5278760380137682816,5278760380137682816,3.5367432,,0.97035193,17.078050503119858,
TIC 167123841,TIC,167123841,Feinstein2024,,,35.0,5.0,167123841.0,5283645643436390400,5283645647739198464,0.9234152,0.136,0.8275181,7.473312435662215,0.78741515
TIC 167247123,TIC,167247123,Feinstein2024,,,33.7,0.9,167247123.0,5280313062351780736,5280313062351780736,1.0540771,0.0865,0.93527895,5.3701409434830385,0.96757716
TIC 167344029,TIC,167344029,Feinstein2024,,,52.5,2.95,167344029.0,5278895448265103744,5278895448265103744,1.5857849,0.0972,1.0011786,13.889293659348048,1.4885849
TIC 167364796,TIC,167364796,Feinstein2024,,,33.7,0.9,167364796.0,5280124667903854464,5280124667903854464,0.7547016,0.031,0.99297583,5.128224945483423,0.7237016
TIC 167439141,TIC,167439141,Feinstein2024,,,45.0,9.0,167439141.0,5266729004207512320,5266729004207512320,4.200781,,1.0994003,15.24960830803727,
TIC 167480388,TIC,167480388,Feinstein2024,,,16.0,2.0,167480388.0,6116497702589633152,6116497702589633152,-0.26522493,1e-04,1.4154401,8.328745017956468,-0.26532492
TIC 167485031,TIC,167485031,Feinstein2024,,,120.0,0.0,167485031.0,3187477818011309568,3187477818011309568,1.0430031,0.0703,1.1316425,5.898886310498813,0.9727031
TIC 167549256,TIC,167549256,Feinstein2024,,,33.7,0.9,167549256.0,5478714919059036032,5478714919059036032,0.68198204,0.0005,1.7123984,4.80672470078009,0.681482
TIC 167670025,TIC,167670025,Feinstein2024,,,16.0,2.0,167670025.0,6118580864809003904,6118580864809003904,0.8394575,0.046,1.1211419,6.44516723884253,0.7934575
TIC 167695122,TIC,167695122,Feinstein2024,,,33.7,0.9,167695122.0,5285395039453146112,5285395039453146112,0.68638515,0.0006,0.9595974,5.270926769469046,0.6857852
TIC 167699908,TIC,167699908,Feinstein2024,,,42.0,5.0,167699908.0,4819441459212276864,4819441459212276864,0.6598134,0.0,0.95665187,21.12401791410614,0.6598134
TIC 167723520,TIC,167723520,Feinstein2024,,,195.0,71.8,167723520.0,5480342161908642944,5480342161908642944,1.186697,0.0258,0.98569316,7.308594174760482,1.160897
TIC 167796747,TIC,167796747,Feinstein2024,,,195.0,71.8,167796747.0,5479559378348931200,5479559378348931200,2.5436373,0.3054,1.110589,9.163278126655852,2.2382374
TIC 167808464,TIC,167808464,Feinstein2024,,,45.0,9.0,167808464.0,5286310069347838080,5286310069347838080,4.0474453,,0.98986244,11.79797300758773,
TIC 167815117,TIC,167815117,Feinstein2024,,,45.0,9.0,167815117.0,5286978645433636480,5286978645433636480,3.339449,,1.1512214,11.974121781887535,
TIC 167891320,TIC,167891320,Feinstein2024,,,45.0,9.0,167891320.0,5286760525517037568,5286760525517037568,2.0294418,0.2102,1.4142228,11.35862675518396,1.8192419
TIC 167892392,TIC,167892392,Feinstein2024,,,30.2,4.9,167892392.0,5479300237202287616,5479300237202287616,2.7891264,0.3852,1.0869524,5.200203442896323,2.4039264
TIC 168164936,TIC,168164936,Feinstein2024,,,15.0,3.0,168164936.0,6084736694315635456,6084736694315635456,0.83541393,0.0006,1.1765977,9.992736121631207,0.83481395
TIC 168511614,TIC,168511614,Feinstein2024,,,15.0,3.0,168511614.0,6084455730432295552,6084455730432295552,1.7770262,0.1582,1.0379059,8.138958335788795,1.6188262
TIC 168847194,TIC,168847194,Feinstein2024,,,52.5,2.95,168847194.0,4870527586936740480,4870527586937201408,-0.056988716,1e-04,2.9595952,18.400194296882404,-0.057088718
TIC 169286118,TIC,169286118,Feinstein2024,,,120.0,0.0,169286118.0,2326464319728427264,2326464319728427264,1.0717602,0.1777,1.0686097,10.761957030033043,0.8940602
TIC 169380520,TIC,169380520,Feinstein2024,,,133.0,12.5,169380520.0,2986060653741078784,2986060653741078784,0.7237663,0.0005,0.9925825,11.761872314851589,0.7232663
TIC 169396430,TIC,169396430,Feinstein2024,,,120.0,0.0,169396430.0,2987729922847457280,2987729922847457280,0.66055965,0.0022,1.1341764,5.639923786698072,0.65835965
TIC 169416954,TIC,169416954,Feinstein2024,,,133.0,12.5,169416954.0,2986893778612936192,2986893778612936192,2.6766396,,1.0846642,23.505520919968003,
TIC 169451121,TIC,169451121,Feinstein2024,,,120.0,0.0,169451121.0,2982998926174605824,2982998926174605824,0.6902294,0.003,1.0114734,4.779588817202707,0.6872294
TIC 169474827,TIC,169474827,Feinstein2024,,,15.0,3.0,169474827.0,6081344116830108928,6081344116830108928,0.7567072,0.0215,6.30982,7.828458990272769,0.7352072
TIC 169475779,TIC,169475779,Feinstein2024,,,15.0,3.0,169475779.0,6073936913158509568,6073936913158509568,2.3946104,0.3134,1.1543502,8.714559262374507,2.0812104
TIC 169530854,TIC,169530854,Feinstein2024,,,120.0,0.0,169530854.0,2982652275071888128,2982652275071888128,0.11511326,0.1196,0.9869631,4.7949978246839535,-0.0044867396
TIC 169532460,TIC,169532460,Feinstein2024,,,195.0,71.8,169532460.0,2988451335618073856,2988451335618073856,1.9639454,0.2181,1.1774813,14.217915733836383,1.7458454
TIC 169535107,TIC,169535107,Feinstein2024,,,120.0,0.0,169535107.0,2982652206352410624,2982652206352410624,0.11178684,,1.1814135,4.713696121662964,
TIC 169780034,TIC,169780034,Feinstein2024,,,15.0,3.0,169780034.0,6085544835361981824,6085544835362997376,0.51328087,0.006,0.90183413,6.513451117115158,0.5072809
TIC 169995319,TIC,169995319,Feinstein2024,,,15.0,3.0,169995319.0,6081288484111513472,6081288488414884480,0.86866283,0.0943,0.940877,6.9700764033025875,0.7743628
TIC 169995754,TIC,169995754,Feinstein2024,,,15.0,3.0,169995754.0,6080990452042301568,6080990452045625984,0.48498535,0.0211,1.2008231,8.049854718779121,0.46388537
TIC 170101209,TIC,170101209,Feinstein2024,,,195.0,71.8,170101209.0,5556210800686137728,5556210800686137728,0.68446255,0.0652,1.4940722,5.506712284648826,0.6192626
TIC 170101305,TIC,170101305,Feinstein2024,,,195.0,71.8,170101305.0,5556216225229361792,5556216225229361792,2.8987713,,0.9750466,5.6015519685033786,
TIC 170103886,TIC,170103886,Feinstein2024,,,195.0,71.8,170103886.0,5552904500503153792,5552904500503153792,3.1979733,0.4525,1.0561848,8.221075148962276,2.7454734
TIC 170105038,TIC,170105038,Feinstein2024,,,195.0,71.8,170105038.0,5556294775887954048,5556294775887954048,0.50466347,0.0003,0.9640104,7.749209350499281,0.5043635
TIC 170105549,TIC,170105549,Feinstein2024,,,195.0,71.8,170105549.0,5557138307464889984,5557138307464889984,1.2490807,0.07,1.1557302,5.312627044451293,1.1790806
TIC 170160263,TIC,170160263,Feinstein2024,,,30.2,4.9,170160263.0,5552639964877361152,5552639964877361152,2.5381374,0.3119,0.98237824,5.35652197563614,2.2262375
TIC 170204695,TIC,170204695,Feinstein2024,,,30.2,4.9,170204695.0,5552572447991589376,5552572447991589376,0.5526562,0.0059,0.91598696,5.48439091134511,0.54675615
TIC 170208622,TIC,170208622,Feinstein2024,,,195.0,71.8,170208622.0,5563082778424141184,5563082778424141184,0.26089,0.0021,1.1858406,6.792385445764793,0.25879002
TIC 170222826,TIC,170222826,Feinstein2024,,,195.0,71.8,170222826.0,5558925937275832448,5558925937275832448,1.0876217,0.0448,0.90769726,8.424702965562112,1.0428216
TIC 170223101,TIC,170223101,Feinstein2024,,,195.0,71.8,170223101.0,5558854675178552448,5558854675178552448,2.1971912,,0.9593156,5.008012420641885,
TIC 170223602,TIC,170223602,Feinstein2024,,,30.2,4.9,170223602.0,5552580449513804288,5552580449513804288,3.4115305,0.6395,1.0302349,5.256718260860054,2.7720304
TIC 170226199,TIC,170226199,Feinstein2024,,,30.2,4.9,170226199.0,5558870931632347136,5558870931632347136,1.518136,0.1204,1.0536593,5.988127000843142,1.3977361
TIC 170226723,TIC,170226723,Feinstein2024,,,195.0,71.8,170226723.0,5561956466200470912,5561956466200470912,0.9966364,0.0579,1.0669218,4.07234421586304,0.9387364
TIC 170274417,TIC,170274417,Feinstein2024,,,195.0,71.8,170274417.0,5558952978389910912,5558952978389910912,0.93744564,,4.3970475,5.962505917846985,
TIC 170277167,TIC,170277167,Feinstein2024,,,33.7,0.9,170277167.0,5557731283532194304,5557731283532194304,0.73485947,0.0042,1.1811684,6.032283350627501,0.7306595
TIC 170277600,TIC,170277600,Feinstein2024,,,30.2,4.9,170277600.0,5557819832876088576,5557819832876088576,2.825511,0.4437,1.05934,5.303504657164789,2.381811
TIC 170277704,TIC,170277704,Feinstein2024,,,195.0,71.8,170277704.0,5558581072879333632,5558581072879333632,2.8766108,0.4079,1.0186669,6.3432995685602815,2.4687107
TIC 170311850,TIC,170311850,Feinstein2024,,,195.0,71.8,170311850.0,5563122365140128384,5563122365140128384,3.1164894,0.4353,1.0639013,6.435624769839211,2.6811895
TIC 170314863,TIC,170314863,Feinstein2024,,,195.0,71.8,170314863.0,5558696315441500160,5558696315441500160,1.9674397,0.241,0.9902536,4.3881261155364,1.7264397
TIC 170315869,TIC,170315869,Feinstein2024,,,30.2,4.9,170315869.0,5557751388277155328,5557751388277155328,3.0010443,0.4573,1.0205108,5.364075724385034,2.5437443
TIC 170316724,TIC,170316724,Feinstein2024,,,195.0,71.8,170316724.0,5557462766474663040,5557462766474663040,2.3911724,0.2693,1.0263765,5.277831543848683,2.1218724
TIC 170317177,TIC,170317177,Feinstein2024,,,15.0,3.0,170317177.0,6085652518780433664,6085652518780433664,2.4728165,0.3262,1.234812,7.8705926181112424,2.1466165
TIC 170324620,TIC,170324620,Feinstein2024,,,15.0,3.0,170324620.0,6085726357858581120,6085726357858581120,3.2200165,0.5785,1.0727891,7.4765036501056095,2.6415164
TIC 170362590,TIC,170362590,Feinstein2024,,,30.2,4.9,170362590.0,5558891719273931008,5558891719273931008,2.6085615,0.3321,0.99176276,5.203387404724444,2.2764616
TIC 170364940,TIC,170364940,Feinstein2024,,,30.2,4.9,170364940.0,5563244067333324160,5563244067333324160,1.4134617,0.1799,1.0991642,5.033083233784102,1.2335616
TIC 170365121,TIC,170365121,Feinstein2024,,,30.2,4.9,170365121.0,5563243517577528192,5563243517577528192,2.5641146,0.3276,1.036379,5.039526930810685,2.2365146
TIC 170367425,TIC,170367425,Feinstein2024,,,30.2,4.9,170367425.0,5558894949089347968,5558894949089347968,3.1248264,0.4593,0.90161705,5.072714586071658,2.6655264
TIC 170400202,TIC,170400202,Feinstein2024,,,195.0,71.8,170400202.0,5557778734331396096,5557778734331396096,2.9522038,0.3945,0.9294821,4.409478364046986,2.5577037
TIC 170400874,TIC,170400874,Feinstein2024,,,195.0,71.8,170400874.0,5558634742790729344,5558634742790729344,2.133215,0.2493,1.0174861,8.546458230551906,1.883915
TIC 170401983,TIC,170401983,Feinstein2024,,,195.0,71.8,170401983.0,5562089889361968384,5562089889361968384,2.8760748,0.3614,1.0587331,10.595845762680797,2.5146747
TIC 170402937,TIC,170402937,Feinstein2024,,,195.0,71.8,170402937.0,5562402219383767936,5562402219383767936,2.9041538,0.3468,0.98098737,5.073938927591117,2.5573537
TIC 170403073,TIC,170403073,Feinstein2024,,,195.0,71.8,170403073.0,5562454824142916608,5562454824142916608,2.6630602,0.3511,1.5615928,9.342648597001032,2.3119602
TIC 170434636,TIC,170434636,Feinstein2024,,,195.0,71.8,170434636.0,5557786641368501888,5557786641368501888,1.5817204,0.0113,1.0412114,5.279987324090583,1.5704204
TIC 170671853,TIC,170671853,Feinstein2024,,,42.0,5.0,170671853.0,4871160115360229120,4871160115360229120,3.25694,,1.2588962,16.15298649033571,
TIC 170673573,TIC,170673573,Feinstein2024,,,52.5,2.95,170673573.0,4871160149719966976,4871160149719966976,3.0440426,,1.265567,18.396295188126146,
TIC 170674625,TIC,170674625,Feinstein2024,,,120.0,0.0,170674625.0,4871041608622321664,4871041608622321664,1.179246,0.1174,1.9085093,7.615987149023296,1.0618459
TIC 170698265,TIC,170698265,Feinstein2024,,,35.0,5.0,170698265.0,4871187053395116032,4871187053395116032,2.8691998,0.4315,3.227672,10.574948952524538,2.4376998
TIC 170699229,TIC,170699229,Feinstein2024,,,42.0,5.0,170699229.0,4872803576006860160,4872803576007316480,2.6847095,,3.6182306,12.22486337630009,
TIC 170766490,TIC,170766490,Feinstein2024,,,42.0,5.0,170766490.0,4867591989673394944,4867591989673394944,1.1208773,0.3116,0.9756104,11.425006619517637,0.8092773
TIC 170786634,TIC,170786634,Feinstein2024,,,120.0,0.0,170786634.0,4878579825983429248,4878579825983429248,-0.103201866,0.0092,0.99621123,7.626559086162509,-0.112401865
TIC 170849193,TIC,170849193,Feinstein2024,,,42.0,5.0,170849193.0,4877824564574114304,4877824564574114304,4.054331,,1.0793605,19.24164536034093,
TIC 170867166,TIC,170867166,Feinstein2024,,,45.0,9.0,170867166.0,4867855155206070784,4867855155206070784,0.9719324,0.0875,0.940722,12.799066533620827,0.88443244
TIC 170986304,TIC,170986304,Feinstein2024,,,16.0,2.0,170986304.0,6002978452796712704,6002978452796712704,1.5824947,0.0645,1.3599848,9.809387292187163,1.5179948
TIC 171007095,TIC,171007095,Feinstein2024,,,79.0,1.9,171007095.0,171150117419371904,171150117419371904,3.1967735,0.795,0.95835495,5.483491064926882,2.4017735
TIC 171088770,TIC,171088770,Feinstein2024,,,79.0,1.9,171088770.0,172109926647364608,172109926647364608,2.9859934,0.5144,1.0719447,6.564320878139121,2.4715934
TIC 17196679,TIC,17196679,Feinstein2024,,,127.4,8.15,17196679.0,149069694847112576,149069694847112576,0.9900837,0.1368,1.720804,8.309523743421197,0.8532837
TIC 172192772,TIC,172192772,Feinstein2024,,,33.7,0.9,172192772.0,2895793021142745216,2895793021142745216,0.87182426,0.0601,1.4519707,4.456951576328811,0.81172425
TIC 172196228,TIC,172196228,Feinstein2024,,,30.2,4.9,172196228.0,2895726874349631232,2895726874349631232,0.9427881,0.0476,0.8505432,4.445178713352587,0.8951881
TIC 172255639,TIC,172255639,Feinstein2024,,,133.0,12.5,172255639.0,2895507384340007936,2895507384340007936,2.414425,,1.5653214,23.34490615484507,
TIC 172308819,TIC,172308819,Feinstein2024,,,33.7,0.9,172308819.0,2895431453616487552,2895431453616487552,0.53121185,0.0075,0.9218677,3.769984429815157,0.52371186
TIC 172523786,TIC,172523786,Feinstein2024,,,33.7,0.9,172523786.0,2894613863641625600,2894613863641625600,0.38050747,0.016,0.89198065,4.253872219174181,0.36450747
TIC 172608996,TIC,172608996,Feinstein2024,,,16.0,2.0,172608996.0,6002930898917300096,6002930898917300096,1.1383028,0.2264,2.9562023,6.729336458104298,0.9119028
TIC 172615355,TIC,172615355,Feinstein2024,,,16.0,2.0,172615355.0,6002929902484820992,6002929902484820992,1.062912,0.0897,1.7914529,7.2484168060386365,0.973212
TIC 172696401,TIC,172696401,Feinstein2024,,,42.0,5.0,172696401.0,2920547937028566016,2920547941329019264,0.9015827,0.1977,2.8170955,10.76683251085992,0.7038827
TIC 172839707,TIC,172839707,Feinstein2024,,,33.7,0.9,172839707.0,2919257080316576512,2919257080316576512,0.36840057,0.0138,0.9953981,4.598678138162184,0.35460058
TIC 17291848,TIC,17291848,Feinstein2024,,,127.4,8.15,17291848.0,47508699141782656,47508699141782656,3.1330595,0.4754,0.95899165,7.798854250145548,2.6576595
TIC 172937284,TIC,172937284,Feinstein2024,,,16.0,2.0,172937284.0,6009343491245968384,6009343491245968384,0.5032482,0.0719,1.06282,6.887111944273698,0.4313482
TIC 173139746,TIC,173139746,Feinstein2024,,,33.7,0.9,173139746.0,5586146035548554496,5586146035548554496,0.578001,0.0069,4.4539523,4.583192905857318,0.571101
TIC 173177973,TIC,173177973,Feinstein2024,,,133.0,12.5,173177973.0,5560787002444155776,5560787002444155776,2.4739628,,1.1899295,24.042878769820135,
TIC 173254562,TIC,173254562,Feinstein2024,,,33.7,0.9,173254562.0,5585801093835242496,5585801093835242496,0.31547832,0.315,0.8923638,3.2606232609626127,0.00047832727
