df_id,prot_id,GaiaDR3_ID,subgroup,data_catalog,prot_source,P_rot,mem_prob_val,mem_prob_val_source,P_out,ra,dec,pmra,pmdec,G0,BPRP0,BPRP0_err,logBPRP0_err,sampled_avg_dist_pc,dustmap_query,dustmap_used,age_Myr,logA_Myr,cmd_exclude,parallax,parallax_error,twomass_id,k_m,k_cmsig,A_Ks,A_Ks_err,k_m_0,M_Ks,flag_outside_mann_range,mass_msun,mass_msun_err
19328,19328,3425501336440533888,M35,L+23,Nardiello2015,7.479,0.8421891888382151,PC,0.05,92.303073555693,23.96593460368417,2.536776013845318,-2.8697714321367047,15.573702363371588,1.1110202121324024,0.0307227205172283,-1.5125403298740188,831.7793579001045,both,Edenhofer,188.0,2.2746999999999993,0,1.1843002713409527,0.044887505,06091273+2357572,13.602,0.038,0.0363502620712891,0.0018855992579997,13.56564973792871,3.9329588818448347,True,,
19333,19333,3425501847540868352,M35,L+23,Libralato2016,2.762,0.95,source,0.05,92.35890070226188,24.010226655280658,2.237545728430316,-2.376989473256055,19.011393392049513,2.4385776470423943,0.1296110205158618,-0.8873580698717268,844.4828626162304,,Bayestar,188.0,2.2746999999999993,0,1.530771501235759,0.40035376,06092615+2400369,15.55,0.151,0.0295905721342037,0.0074971906441647,15.520409427865797,6.444961269147633,False,,
16996,16996,3425501881900599552,M35,L+23,Libralato2016,10.397,0.93,source,0.05,92.33576525466252,24.00761593888169,1.44433614778441,-2.533700074556881,18.22741877757028,1.497177467726904,0.2398698999193769,-0.6200242460674925,818.0750041961112,both,Edenhofer,188.0,2.2746999999999993,0,1.234367559945553,0.21106395,06092053+2400274,15.864,0.204,0.0391613216180701,0.0076634666599713,15.82483867838193,6.282061176573116,False,0.3944858660561531,0.06846351532006757
17000,17000,3425503741622243072,M35,L+23,SoaresFurtado2020,0.065,0.5216574180350796,PC,0.05,92.2034765599176,23.982767591871745,2.547058925082265,-2.7966592496906757,12.169924553397204,0.3158278757072814,0.0180336971405909,-1.743915228177378,846.132282077265,both,Edenhofer,188.0,2.2746999999999993,0,1.1489137050697398,0.016742926,06084882+2358580,11.692,0.021,0.0353595896072935,0.0018245236694789,11.656640410392706,1.9580774606250024,True,,
19391,19391,3425511335124344832,M35,L+23,Meibom2009,4.447,1.0,PC,0.05,92.38010942933349,24.117412926575668,2.29251970653286,-2.807313113396808,14.51222748463817,0.8460500221236558,0.0179619781334807,-1.7456458366471126,853.6138102618625,both,Edenhofer,188.0,2.2746999999999993,0,1.1210765166700742,0.028806185,06093122+2407027,13.173,0.034,0.0472647354824305,0.0026171197530383,13.12573526451757,3.373911541736476,True,,
19408,19408,3425514938602380544,M35,L+23,Libralato2016,6.161,0.9076853990059752,PC,0.05,92.47696827207416,24.25143870299315,2.5142953497246157,-2.8765343803854844,15.391706805321448,1.0844473103900605,0.0573238402982,-1.2416647225934347,805.4040871891171,both,Edenhofer,188.0,2.2746999999999993,0,1.1588585030187428,0.048159678,06095447+2415052,13.617,0.036,0.0493154354960947,0.0025648410163142,13.567684564503907,3.887836623055154,True,,
17039,17039,3425537684749182592,M35,L+23,Libralato2016,0.494,0.943,source,0.05,92.54637189870422,24.258454807679108,2.451644188831103,-2.7499390506575856,18.05676370795711,2.50494290239073,0.1564513375356302,-0.8056207196263818,817.6267914894357,,Bayestar,188.0,2.2746999999999993,0,1.0203702204867084,0.24079542,06101112+2415305,14.874,0.086,0.059392702925613,0.0093823333312801,14.814607297074387,4.858396173247762,False,,
19443,19443,3425537856547893248,M35,L+23,Meibom2009,7.635,0.7827375804309679,PC,0.05,92.60037171391328,24.279105939485348,2.3840319553298377,-2.7354069518959494,16.987979991950407,1.560216168917007,0.1096514155081227,-0.959985757571512,850.2086673464016,both,Edenhofer,188.0,2.2746999999999993,0,1.170959922496224,0.11926041,06102408+2416448,14.574,0.061,0.0483728073905902,0.0057187053122516,14.52562719260941,4.868337348002838,False,0.6190006703401301,0.03717999200645533
17040,17040,3425538234504984960,M35,L+23,SoaresFurtado2020,0.256,0.5696831143612304,PC,0.05,92.58748166270836,24.304725004072147,2.179882959443681,-2.6137606991299416,11.79416741260343,0.2596470739229617,0.0179099150998692,-1.746906472874904,814.7323163293504,both,Edenhofer,188.0,2.2746999999999993,0,1.2019775778837352,0.021402521,06102099+2418170,11.393,0.022,0.048256890151543,0.0024768483562102,11.344743109848459,1.7442249411429938,True,,
19454,19454,3425539024779080064,M35,L+23,Meibom2009,9.345,1.0,PC,0.05,92.54565471812496,24.326077014216168,2.3462842776924275,-2.8356068397709846,16.73466313200561,1.4957378222031892,0.093865603698087,-1.027493522332,832.5858044773531,both,Edenhofer,188.0,2.2746999999999993,0,1.161656365829554,0.095065944,06101095+2419339,14.28,0.051,0.0480777985470213,0.0046766747727264,14.231922201452978,4.557310584860311,False,0.6648385946069608,0.03170404101818393
19457,19457,3425539269591555840,M35,L+23,SoaresFurtado2020,4.063,0.6902081470776961,PC,0.05,92.50727957270894,24.33669166321754,1.992237517615891,-2.8587900681988585,14.695838602381908,0.8886937172163853,0.0249774238394155,-1.6024523565952404,853.9338602498674,both,Edenhofer,188.0,2.2746999999999993,0,1.1384509418760502,0.038529407,06100174+2420121,13.182,0.031,0.048358069651377,0.002489976519677,13.133641930348624,3.4152135340391307,True,,
19525,19525,3426160180129396736,M35,L+23,Libralato2016,0.446,0.4795883716460408,PC,0.05,92.06855547297924,23.947188326530025,2.1786797092273504,-3.0691920609544585,16.37625110060095,1.3008010673614612,0.0624097016441895,-1.2047478936022906,989.4843895667588,both,Edenhofer,188.0,2.2746999999999993,0,1.034451778410156,0.08089107,06081645+2356499,14.148,0.041,0.0377695653743363,0.0037210337485994,14.110230434625663,4.183781687505427,True,,
19528,19528,3426163242442256384,M35,L+23,Nardiello2015,1.498,0.952,source,0.05,91.76750540205998,23.969276105312407,2.4468821416713884,-3.1320495797112344,16.71317876073545,1.352563584897011,0.1494353781816837,-0.8255465730012354,994.6102751119575,both,Edenhofer,188.0,2.2746999999999993,0,0.96104810031854,0.104154885,06070420+2358094,14.287,0.044,0.0435035470144178,0.0136439164878518,14.243496452985584,4.157222075928452,True,,
19588,19588,3426254531967875968,M35,L+23,Libralato2016,0.528,0.4530221201907087,PC,0.05,92.08581576546636,24.02477438465042,2.0895126278526903,-2.950927448825574,16.07969600250432,1.1977704743146815,0.0605721669433616,-1.2177268893594693,1009.9996351596928,both,Edenhofer,188.0,2.2746999999999993,0,0.9853971373988288,0.07123235,06082059+2401291,14.092,,0.0449795528490621,0.0060650304675455,14.047020447150938,4.015076928677649,True,,
28600,28600,3426255979376220032,M35,L+23,Meibom2009,5.919,0.392034421763835,PC,0.05,92.13870986161773,24.092623753666004,1.774817658982907,-2.9414134400254635,15.283040917660331,1.0268206555053443,0.0190266536699271,-1.7206375869351218,815.9685775300126,both,Edenhofer,188.0,2.2746999999999993,0,1.163915374591604,0.054719508,06083329+2405334,13.509,0.033,0.0366789217729501,0.0019915795472508,13.47232107822705,3.8019281031471337,True,,
28605,28605,3426256353034178304,M35,L+23,Libralato2016,4.171,0.5372109892440251,PC,0.05,92.1946959899814,24.063041760437898,2.308344969003855,-2.748250756955387,17.297273396648773,1.7267154875994202,0.0909869551859952,-1.04102086808371,1029.8889119031078,both,Edenhofer,188.0,2.2746999999999993,0,1.0147254647628716,0.1391638,06084672+2403470,14.719,0.082,0.0381451137529968,0.0109159622479052,14.680854886247003,4.712597682390138,False,0.6402039731240056,0.049244015108014266
17078,17078,3426256563491758208,M35,L+23,SoaresFurtado2020,1.036,0.993,source,0.05,92.20761066904188,24.087997484181916,3.000402786916979,-2.724705225433629,9.6506800050635,-0.1057430040795611,0.0186687174998295,-1.7288855161097536,837.3383702776275,both,Edenhofer,188.0,2.2746999999999993,0,1.1684024657647252,0.026421512,06084982+2405167,9.862,0.02,0.0369855917391843,0.0019003336493026,9.825014408260817,0.16297673238941357,True,,
28608,28608,3426257074588708480,M35,L+23,Libralato2016,0.543,0.7534774361387028,PC,0.05,92.28110163907886,24.136425162118886,2.2777057890968875,-2.726638924677756,15.788569276970046,1.1792133026471854,0.0372152818956041,-1.4292786869974707,865.9631943863536,both,Edenhofer,188.0,2.2746999999999993,0,1.1171901994394409,0.06026017,06090746+2408112,13.602,0.042,0.0419858653067535,0.0026623974689814,13.560014134693247,3.8006497206613954,True,,
28609,28609,3426257143308186112,M35,L+23,Libralato2016,2.745,0.3853858636563366,PC,0.05,92.266400058069,24.14013253791573,2.151224870293608,-3.017126818236088,18.609657069573142,2.226018973046526,0.2170939694518951,-0.6633522404338383,784.9757113815474,both,Edenhofer,188.0,2.2746999999999993,0,1.4078077366767638,0.2807941,06090392+2408247,15.28,0.119,0.0292118568249193,0.00847946690556,15.25078814317508,5.993504880977605,False,0.4384272977757791,0.07504802881988118
28653,28653,3426262473366913536,M35,L+23,Libralato2016,10.579,1.0,PC,0.05,92.10019050565828,24.230989794947124,2.2776318150750594,-2.84254567432986,16.79720624055809,1.481048662674895,0.0498156545850126,-1.3026341586152066,846.6503930793493,both,Edenhofer,188.0,2.2746999999999993,0,1.163016027274579,0.07554769,06082403+2413516,14.12,0.067,0.0384690951374837,0.0022843837036071,14.081530904862516,4.409459403306775,True,,
28667,28667,3426263396780601344,M35,L+23,SoaresFurtado2020,0.838,0.7079736208353465,PC,0.05,92.30137114116198,24.192319729608343,2.4035832449218506,-3.035536135914925,13.45023038519011,0.6748956881159887,0.0166146599192319,-1.7795085437450362,827.7377782819165,both,Edenhofer,188.0,2.2746999999999993,0,1.1687634460703011,0.020379618,06091233+2411324,12.375,0.022,0.0443147606186471,0.0022740298938115,12.330685239381353,2.669318340690296,True,,
17087,17087,3426263568586535936,M35,L+23,SoaresFurtado2020,5.464,0.542694008802459,PC,0.05,92.32502313107652,24.197505937237853,1.864673736264019,-2.773409841124089,11.99336509465528,0.2438949183430044,0.016762560657014,-1.7756596375991756,854.9240230793588,both,Edenhofer,188.0,2.2746999999999993,0,1.1259287184820226,0.019552108,06091800+2411510,11.611,0.029,0.0464073186107879,0.002446620238805,11.564592681389213,1.8221471643839955,True,,
17096,17096,3426264736810477440,M35,L+23,SoaresFurtado2020,1.268,0.7274082491619518,PC,0.05,92.3089862170868,24.243975755253345,2.1284151015423465,-2.7979477914497997,10.85985301193588,0.0733283047775896,0.0388149862381958,-1.4110005634790954,810.7620752526827,both,Edenhofer,188.0,2.2746999999999993,0,1.196068844929211,0.04727114,06091416+2414388,10.181,0.023,0.046457580462592,0.0024165783436251,10.134542419537407,0.5233233099079122,True,,
28693,28693,3426265836324095104,M35,L+23,Libralato2016,9.163,0.7419666177129784,PC,0.05,92.43507299014868,24.292148650322055,2.0864444563385844,-2.8334473746626068,16.41474347840569,1.3609429251984166,0.0301338740104372,-1.520945031844648,898.6452664583278,both,Edenhofer,188.0,2.2746999999999993,0,1.1124747555208438,0.0722485,06094442+2417318,14.113,0.04,0.0487873565086746,0.0041109068298301,14.064212643491325,4.295663466869032,True,,
28699,28699,3426266351720188288,M35,L+23,SoaresFurtado2020,0.548,0.7656672092340764,PC,0.05,92.32112876937552,24.286792323032067,2.3977889526297855,-2.674585117549855,12.712860601824229,0.4989132707394242,0.0193408123685204,-1.7135252882801026,846.5923217224433,both,Edenhofer,188.0,2.2746999999999993,0,1.1337791827932653,0.017928813,06091707+2417124,11.959,0.025,0.0481452765609155,0.0024735758456318,11.910854723439083,2.1834971168910684,True,,
28701,28701,3426266459096323456,M35,L+23,Meibom2009,4.487,0.6895347627006295,PC,0.05,92.3412557625506,24.288040708849064,2.022944960446769,-2.9998240935408043,14.733839043141591,0.9094403073732292,0.0185986873566325,-1.730517705991106,814.3130196057939,both,Edenhofer,188.0,2.2746999999999993,0,1.1941897873059597,0.034273647,06092190+2417170,13.237,0.021,0.0479681208532785,0.0024676201042793,13.189031879146722,3.5743986430538364,True,,
28708,28708,3426267107634486656,M35,L+23,Meibom2009,5.783,0.6947236814304718,PC,0.05,92.3604455580517,24.344245099912275,2.138111721345656,-2.8123860552726176,16.225742809220293,1.311494389870698,0.1001719661728648,-0.9992538018210008,771.0167158070615,both,Edenhofer,188.0,2.2746999999999993,0,1.2256382743335343,0.073182456,06092650+2420393,14.047,0.043,0.0469846669199516,0.0044162117712264,14.000015333080048,4.441826906501756,True,,
28713,28713,3426267382512265984,M35,L+23,Meibom2009,9.708,0.987,source,0.05,92.21640769621028,24.234641697166207,1.6695297009282402,-2.8223144005074396,16.73333810666445,1.486379561536652,0.0839213757809272,-1.0761274050675085,832.9392378036734,both,Edenhofer,188.0,2.2746999999999993,0,1.1461344194292364,0.09203769,06085194+2414047,14.249,0.052,0.0413202952775524,0.0032605297310418,14.207679704722448,4.503857479585067,False,0.6727375852917808,0.031677810603190706
28718,28718,3426267730406689280,M35,L+23,Meibom2009,5.717,0.5398764449479904,PC,0.05,92.18089151488827,24.268655677780096,1.822996832972679,-2.90255784490254,15.177359772567128,1.027561787287989,0.0211602658688755,-1.6744788798948775,896.4785093231476,both,Edenhofer,188.0,2.2746999999999993,0,1.0907900042272425,0.035800517,06084341+2416071,13.462,0.029,0.0426240637482867,0.0025739507519416,13.419375936251713,3.6080816837692655,True,,
28751,28751,3426269688911727104,M35,L+23,Libralato2016,5.36,0.7377706066128393,PC,0.05,92.30714131454285,24.33318138221127,2.3197025128505424,-2.9612195099065084,15.158894117677532,1.0375316040568072,0.0705592142532383,-1.1514462641486691,797.5812900986712,both,Edenhofer,188.0,2.2746999999999993,0,1.211976501709462,0.039029326,06091371+2419594,13.486,0.034,0.0470669528361656,0.002417993321823,13.438933047163834,3.8564040453380883,True,,
17146,17146,3426270204307789824,M35,L+23,Libralato2016,12.015,0.7356077187214753,PC,0.05,92.32695311930684,24.36830653626267,2.3390995727964543,-2.924066416045263,9.314566099358714,0.0490946561408731,0.0190438175777096,-1.7202459873200602,802.7817490466948,both,Edenhofer,188.0,2.2746999999999993,0,1.216124653099212,0.024874225,06091846+2422059,9.346,0.021,0.0468880129181747,0.0024083153194682,9.299111987081826,-0.27599755032932904,True,,
17147,17147,3426270273027256960,M35,L+23,Libralato2016,4.706,0.8647787192892072,PC,0.05,92.36013013978632,24.38037111442718,2.127597600968784,-2.905632098707014,9.182238617548904,0.065456464635864,0.0171917142736114,-1.7646808154333795,823.0663749274336,both,Edenhofer,188.0,2.2746999999999993,0,1.189897328874246,0.020428885,06092643+2422493,9.152,0.019,0.0469743413342276,0.0024109525150155,9.105025658665772,-0.5174268933086683,True,,
17156,17156,3426270887203679488,M35,L+23,SoaresFurtado2020,0.031,0.7870526174683607,PC,0.05,92.27203792776112,24.387604559006544,2.158438619551947,-2.9424813506196044,11.799572307763269,0.2874741128469314,0.0169588500298033,-1.7706036003483647,852.9015157060792,both,Edenhofer,188.0,2.2746999999999993,0,1.1416742791607486,0.013625849,06090528+2423154,11.379,0.02,0.0467308135793622,0.0023980859683916,11.332269186420637,1.6199802710294442,True,,
28806,28806,3426275938085476608,M35,L+23,Libralato2016,0.877,0.902,source,0.05,91.98536151432027,24.332106444675382,2.724259943742502,-3.023757886401641,18.59142866372421,2.2149431230901113,0.0608410592150481,-1.2158032336846831,820.0951666432844,,Bayestar,188.0,2.2746999999999993,0,0.8978552640553736,0.2377951,06075648+2419555,15.411,0.14,0.0560197590342203,0.0063905169508441,15.35498024096578,5.121011907107272,False,,
28816,28816,3426277144974732928,M35,L+23,SoaresFurtado2020,2.296,0.5318716530443932,PC,0.05,91.90796199030878,24.319302625400105,2.1769209656239568,-3.1991611947065977,14.83213743343759,0.939402660341856,0.0213729266860528,-1.6701360039672206,803.1004673469132,both,Edenhofer,188.0,2.2746999999999993,0,1.1811553804372,0.027852701,06073791+2419095,13.219,0.025,0.0406046079223963,0.0020868623313964,13.178395392077602,3.539930555114436,True,,
28827,28827,3426279103479758976,M35,L+23,SoaresFurtado2020,3.301,0.8008950620009596,PC,0.05,91.99279880431152,24.383478014500017,2.096791626311155,-3.0493719526841216,13.973659388099652,0.7087818696389814,0.01808496652483,-1.7426822907782284,826.6569705437166,both,Edenhofer,188.0,2.2746999999999993,0,1.16452040635293,0.018807085,06075827+2423006,12.787,0.021,0.0408002546632048,0.0020942512289853,12.746199745336796,3.076935261595933,True,,
28875,28875,3426282745612319232,M35,L+23,Meibom2009,9.523,0.8750641091983127,PC,0.05,92.18759373234845,24.3884963441332,2.1405864318213315,-3.1014899852953426,16.531579550859256,1.3645839996259466,0.0704222721375747,-1.1522899667567217,829.2380813331631,both,Edenhofer,188.0,2.2746999999999993,0,1.1943673382195188,0.065464586,06084501+2423186,14.164,0.056,0.0436624765788059,0.0023185643362128,14.120337523421194,4.50602711562215,False,0.672830351441003,0.02533172411811176
28907,28907,3426285180855324672,M35,L+23,SoaresFurtado2020,1.553,0.5876645148876518,PC,0.05,92.04024204203876,24.434050445546756,1.9262375905506863,-2.7321062020145135,12.847822290750504,0.519860988821241,0.0180309158914632,-1.7439822124619613,832.7411739091025,both,Edenhofer,188.0,2.2746999999999993,0,1.158985151604745,0.013226953,06080966+2426025,12.053,0.021,0.0409825996407283,0.0021036402849522,12.012017400359273,2.332406760429919,True,,
28921,28921,3426285906707887360,M35,L+23,Libralato2016,0.739,0.5648960542031141,PC,0.05,92.06349376822236,24.468118010899683,2.0740096621564645,-2.995661040812188,16.519770682388103,1.3606857089053064,0.0462318464613837,-1.3350587608561857,908.1106567473114,both,Edenhofer,188.0,2.2746999999999993,0,1.095872772792047,0.063438125,06081523+2428051,13.981,0.043,0.0439737686895779,0.0026447921934092,13.937026231310423,4.135826915913281,True,,
17204,17204,3426288483688221824,M35,L+23,SoaresFurtado2020,0.266,0.7167974020284772,PC,0.05,92.08635339883722,24.544185596605352,2.3343230308449736,-2.6501283128953,11.686210731756203,0.2673761405137032,0.0179364412342883,-1.7462637210258822,841.383341867661,both,Edenhofer,188.0,2.2746999999999993,0,1.1465546535945412,0.013882961,06082072+2432390,11.28,0.02,0.043011518045169,0.0022102987682602,11.23698848195483,1.5339622887926971,True,,
28953,28953,3426289961157317888,M35,L+23,Libralato2016,3.877,0.6670029657148082,PC,0.05,92.49290244642276,24.363898696986823,1.999207883537072,-2.8017022848331306,14.645185087706595,0.9148071973673324,0.0188966993358756,-1.7236140469060643,851.7380518893311,both,Edenhofer,188.0,2.2746999999999993,0,1.1408539295350395,0.03482895,06095829+2421500,13.158,0.032,0.0478513326124677,0.0024819924481724,13.110148667387532,3.3962988804607335,True,,
28957,28957,3426290128659242240,M35,L+23,Meibom2009,6.625,0.6993804062924543,PC,0.05,92.535075257985,24.39016185428104,2.408739384285718,-2.787505533489318,16.631586073021687,1.4349137005804269,0.0895110838996951,-1.0481231839194909,868.297945531947,both,Edenhofer,188.0,2.2746999999999993,0,1.2080288217317234,0.11371597,06100841+2423246,14.203,0.045,0.046765683015695,0.0043918155253951,14.156234316984305,4.566620797059395,False,0.663236289478564,0.03499376186582849
28987,28987,3426293946886978048,M35,L+23,SoaresFurtado2020,4.17,0.9489471510369232,PC,0.05,92.37988901908122,24.414470896098443,2.171897387880434,-2.8758496082144847,13.127144100882662,0.5935189908295816,0.0183992128797373,-1.7352007557566906,840.1515910154649,both,Edenhofer,188.0,2.2746999999999993,0,1.1475384513799447,0.017327508,06093118+2424521,12.098,0.029,0.0470785290988707,0.0024213009486236,12.05092147090113,2.34975770422367,True,,
29011,29011,3426295183837565312,M35,L+23,Meibom2009,7.301,0.6602575047678125,PC,0.05,92.294400979583,24.467741106826363,2.218790451202941,-3.1097868848492114,15.765439658749573,1.1366227942504097,0.0441656648374648,-1.3549152276278646,844.3012830735408,both,Edenhofer,188.0,2.2746999999999993,0,1.1648555682231931,0.04544198,06091065+2428039,13.861,0.044,0.0458723600158298,0.0024003759991701,13.815127639984171,4.1464880401323505,True,,
29022,29022,3426296180269934080,M35,L+23,SoaresFurtado2020,5.464,0.6689022238234046,PC,0.05,92.48239702514888,24.504441058508064,2.0656154559380564,-2.700702832165036,15.110337745184712,1.027427468265255,0.0185183891280616,-1.7323967942858864,860.544165793068,both,Edenhofer,188.0,2.2746999999999993,0,1.113614371833247,0.04008916,06095577+2430160,13.416,0.028,0.0474827167360236,0.002502511040684,13.368517283263976,3.602191418876215,True,,
17228,17228,3426297000604825856,M35,L+23,SoaresFurtado2020,0.061,0.8038649532802111,PC,0.05,92.50829108681614,24.566210744844327,2.3414331282116283,-3.0047005418248105,11.861770917605126,0.2821371967185264,0.0186634696009891,-1.7290076162972854,848.8394704827994,both,Edenhofer,188.0,2.2746999999999993,0,1.1422626069971389,0.016953817,06100198+2433584,11.43,0.018,0.0469431679269592,0.0024139122333145,11.38305683207304,1.6718866320898478,True,,
29028,29028,3426297245422117632,M35,L+23,Libralato2016,7.301,0.5353214091985459,PC,0.05,92.43575547965165,24.53986931360278,2.2066991791242017,-2.6017958742946488,15.371436425535936,1.0680303944820553,0.0199556102140111,-1.6999349875729708,879.4448670996074,both,Edenhofer,188.0,2.2746999999999993,0,1.0920933562374755,0.042963587,06094457+2432236,13.533,0.03,0.0468298359536016,0.0029271051148292,13.486170164046397,3.6774689894330628,True,,
29073,29073,3426308549775365248,M35,L+23,Meibom2009,1.044,0.5312733443147615,PC,0.05,92.24754457875312,24.576511029164525,2.358741054577281,-3.2394700690969285,15.967415201090107,1.2369052057670644,0.0265433186729317,-1.5760447788628018,877.8512230830414,both,Edenhofer,188.0,2.2746999999999993,0,1.1286253611400243,0.05474301,06085940+2434354,13.775,0.04,0.044353106772061,0.0025174829984189,13.73064689322794,3.993395918217111,True,,
29102,29102,3426313596361060864,M35,L+23,Meibom2009,11.233,0.6225148869124925,PC,0.05,92.28327465794554,24.646588405036805,2.0777068723008645,-2.7663120746798064,17.001353550648027,1.5366439152314773,0.0847567022976858,-1.0718259491035156,841.6892007018525,both,Edenhofer,188.0,2.2746999999999993,0,1.1663899529058446,0.097950876,06090798+2438478,14.394,0.059,0.0437259293171483,0.0031594770314737,14.350274070682852,4.684492920921246,False,0.6463632030479544,0.03208606409388779
29154,29154,3426336621681695232,M35,L+23,Meibom2009,9.708,0.7849777103594109,PC,0.05,91.97731252698966,24.59717515394065,2.4356940787618644,-2.9207488405538253,16.686768037055003,1.436394426874165,0.0770212077717525,-1.113389675475753,838.3427403922344,both,Edenhofer,188.0,2.2746999999999993,0,1.1780412257607344,0.07816038,06075455+2435499,14.303,0.053,0.0419958489563187,0.0025684179909623,14.261004151043682,4.6168065956892335,False,0.6565068042020473,0.027370322642678926
854,854,342869957955643264,NGC752,C+20,Agueros2018,16.58,0.3359061162011371,PC,0.05,29.546307044123967,37.798232814886035,9.934990332750312,-11.140201538349004,14.901741780346075,1.3507783023864768,0.0154547241851633,-1.8109387412270397,430.52772859436146,both,Edenhofer,1288.0,3.109999999999999,0,2.274283232245928,0.03430269,01581109+3747537,12.557,0.021,0.0099506942000977,0.000510885039398,12.547049305799902,4.331272052901003,True,,
852,852,342911017843002240,NGC752,C+20,Agueros2018,19.49,0.4196738759824954,PC,0.05,29.2524464165494,37.77025618877618,9.641310151595649,-11.43374907898556,16.38378380363247,2.06380840773157,0.022945177717908,-1.6393085742034503,408.87734442078465,both,Edenhofer,1288.0,3.109999999999999,0,2.4390908559520375,0.090317085,01570057+3746131,13.161,0.03,0.0095076442798777,0.0004910258962938,13.151492355720121,5.087632245980249,False,0.5886898355082011,0.01908087246188074
3334,3334,3450988286555378176,M37,GR+21,Hartman2009b,16.98913162,0.2343217868746906,PC,0.05,88.22730141971662,32.37035913269936,1.4925566906362573,-5.570767429599111,19.473555052242496,1.6358333000965162,0.145773073309537,-0.8363226899622503,1379.664642410487,,Bayestar,446.0,2.6500000000000004,0,0.9069603338096855,0.7001512,,,,0.0221086225654916,0.018187999765195,,,,,
3362,3362,3451012132216182016,M37,GR+21,Hartman2009b,0.62138391,0.665,source,0.05,88.2696201956907,32.42764339493864,0.353257935908963,-5.27114037192262,19.835869829142357,2.0599229146207776,0.2589209864212116,-0.5868327471026126,1438.7481169521782,,Bayestar,446.0,2.6500000000000004,0,0.5055787198353577,0.7881551,,,,0.0018982814027485,0.0002922604790801,,,,,
3179,3179,3451175207826331136,M37,GR+21,Hartman2009b,0.49150001,0.5,source,0.05,88.05827171856858,32.376920035061936,-0.378778294207713,-3.725858267129032,19.851689590225273,1.997397443045676,0.348422205396301,-0.4578941746351741,1464.4713680425875,,Bayestar,446.0,2.6500000000000004,0,-0.6719203030846298,0.88698566,,,,,,,,,,
3224,3224,3451177299482449280,M37,GR+21,Hartman2009b,6.64539628,0.156566753850474,PC,0.05,88.10567386774933,32.470976706452866,1.9160095530961292,-5.037325253982864,18.372884430712187,1.7573604104995353,0.0762927438231462,-1.1175167656810687,1482.6443267800091,,Bayestar,446.0,2.6500000000000004,0,0.9215122219238946,0.23036727,05522537+3228153,15.682,0.182,0.0594248302727332,0.0052767370938565,15.622575169727266,5.4450806677138335,False,,
3122,3122,3451178502064728320,M37,GR+21,Hartman2009b,3.28099357,0.2437581065990554,PC,0.05,88.00416055686203,32.42222791466043,1.7448021341586493,-5.660803518058622,18.444548526108495,1.714673623679098,0.0627813536982598,-1.2021693242309723,1366.6238163695557,,Bayestar,446.0,2.6500000000000004,0,0.953404951018188,0.2408916,05520099+3225198,15.358,0.14,0.0538111460771241,0.0097777063497136,15.304188853922877,5.2005758683322405,False,,
3084,3084,3451179154900650240,M37,GR+21,Hartman2009b,8.71100921,0.3346749954330957,PC,0.05,87.96494414919447,32.44409661909471,1.8477112971867191,-5.451219249978051,17.2154247930234,1.2265337901377238,0.0267727554891244,-1.572306928322335,1328.286787910521,,Bayestar,446.0,2.6500000000000004,0,0.551019204477408,0.118315294,05515157+3226388,15.056,0.118,0.057829051532331,0.0029655923862733,14.998170948467669,3.7040046256051937,True,,
3193,3193,3451180288771180416,M37,GR+21,Hartman2009b,2.12031218,0.2217815624562492,PC,0.05,88.08252216636923,32.48273443333494,1.7431498740756526,-5.557570570426254,18.943198158177378,1.669238284698677,0.0914819094479906,-1.0386647791978711,1472.6535079665546,,Bayestar,446.0,2.6500000000000004,0,0.3299732315977535,0.35677814,,,,0.0510681588585376,0.0044752635249937,,,,,
3197,3197,3451180323130925568,M37,GR+21,Hartman2009b,11.02697625,0.2649264226410312,PC,0.05,88.08729126902082,32.48967857701405,2.316898414861814,-5.444977334388151,17.92323260708308,1.4403023492082525,0.0712290066233712,-1.147343112387098,1393.0232615352857,,Bayestar,446.0,2.6500000000000004,0,0.7165674953182493,0.17137504,05522093+3229230,15.285,0.132,0.059329264624513,0.0052796947763203,15.225670735375488,4.501956255195136,False,,
3215,3215,3451181117701136768,M37,GR+21,Hartman2009b,7.54007949,0.5,source,0.05,88.09903540078633,32.56232176254679,2.4102892784454237,-6.396724124902604,19.053164374910832,2.093999486486912,0.1391831915060816,-0.8564132092435847,1469.4836842138145,,Bayestar,446.0,2.6500000000000004,0,0.9259679014476974,0.40947655,,,,0.038802451712131,0.0113072625467957,,,,,
3172,3172,3451181323859667584,M37,GR+21,Hartman2009b,13.74427751,0.5239340029489924,PC,0.05,88.05119679684839,32.517090958418365,1.8049989057781188,-5.503611209362596,18.74937721722057,1.9254055458961905,0.1081821034356511,-0.9658445786194548,1310.0197454146466,,Bayestar,446.0,2.6500000000000004,0,0.6257110196017651,0.32163554,,,,0.0387463111899419,0.0101002820037103,,,,,
3184,3184,3451181736180163840,M37,GR+21,Hartman2009b,6.97718621,0.2041037615521868,PC,0.05,88.06489744125521,32.54782240515086,1.4225562325600336,-5.662296092302795,17.203118816942858,1.254059584153865,0.0836795167213557,-1.0773808366729591,1080.339720236997,both,Edenhofer,446.0,2.6500000000000004,0,0.8381441508668119,0.11580438,05521557+3232522,15.17,0.129,0.0555899393292899,0.0060594014559651,15.11441006067071,4.731003653476881,False,0.6375911860004161,0.05203276422197604
