df_id,prot_id,GaiaDR3_ID,subgroup,data_catalog,prot_source,P_rot,mem_prob_val,mem_prob_val_source,P_out,ra,dec,pmra,pmdec,G0,BPRP0,BPRP0_err,logBPRP0_err,sampled_avg_dist_pc,dustmap_query,dustmap_used,age_Myr,logA_Myr,cmd_exclude
11662,11662,458375299428475776,HPer,M+13,Moraux2013,2.66,0.84,source,0.05,34.860965953224564,57.184806823877885,-0.5746863777238564,-1.6095869878846178,18.20188526996827,1.5384084249643806,0.09772254684036467,-1.010005222988989,1913.7653410993014,NULL,Bayestar,15,1.1799999999999997,0
12021,12021,458375746105030784,HPer,M+13,Moraux2013,5.18,0.84,source,0.05,34.927558770865424,57.15144069007365,0.1213384478167983,-0.3865095959279786,18.486959196183317,1.6836033536422188,0.08736992361047428,-1.0586380440016874,2107.0916222368005,NULL,Bayestar,15,1.1799999999999997,0
11819,11819,458378013847794048,HPer,M+13,Moraux2013,0.339,0.5185107261200603,PC,0.05,34.70970098732671,57.17666326551452,-0.579067206239842,-1.278881146108491,16.971139251317023,1.366879326861763,0.05793708100879036,-1.237043389244602,1987.1364720533288,NULL,Bayestar,15,1.1799999999999997,0
11829,11829,458378121227900672,HPer,M+13,Moraux2013,0.54,0.5,source,0.05,34.69747368569029,57.19457607443413,0.3738111820775005,-0.9388792067917631,19.74491303506146,0.8295664911031474,0.2040401779174969,-0.6902843064476853,1848.7261682331493,NULL,Bayestar,15,1.1799999999999997,0
11492,11492,458378220006242816,HPer,M+13,Moraux2013,4.57,0.5,source,0.05,34.762952243807256,57.19064385453953,-0.8851293533873056,-1.4338086236033916,17.437918001660822,1.3936856175993921,0.1024181903408265,-0.9896229021194368,2021.2315208706646,NULL,Bayestar,15,1.1799999999999997,0
11481,11481,458378636627348096,HPer,M+13,Moraux2013,0.395,0.3132364315844084,PC,0.05,34.742587407318936,57.23193523770911,-0.6686840900808237,-1.1005769216802268,16.772413388224365,1.3136396347739696,0.08170854965703436,-1.0877324982459804,1955.5043799851865,Bayestar,Bayestar,15,1.1799999999999997,0
11735,11735,458378769762607104,HPer,M+13,Moraux2013,5.56,0.84,source,0.05,34.63384547127193,57.18227562059978,-0.5935497836955832,-0.6373571708692496,18.397843251317024,1.7020501268617627,0.10012858430618034,-0.9994419241757847,2209.4746096466265,NULL,Bayestar,15,1.1799999999999997,0
11624,11624,458379044639983104,HPer,M+13,Moraux2013,3.36,0.3912104621641817,PC,0.05,34.58458694686522,57.20613395890886,-0.5933475199907936,-1.1330059203640732,17.251521251317023,1.358984826861763,0.05789673774860701,-1.2373459063536123,2007.0426849955577,NULL,Bayestar,15,1.1799999999999997,0
11609,11609,458379255097136128,HPer,M+13,Moraux2013,7.3,0.84,source,0.05,34.69400625143301,57.227019889125955,-0.7087337621382814,-1.006362196791379,18.502211350080827,1.7508485305239319,0.05168946879117251,-1.2865979310214746,1887.198982088446,NULL,Bayestar,15,1.1799999999999997,0
11714,11714,458379388237928960,HPer,M+13,Moraux2013,0.73,0.84,source,0.05,34.725622555503556,57.25320457023024,-0.9485718163790384,-1.5355051450105965,18.43229486309266,1.8031477920877932,0.12659204595019805,-0.8975935811153397,2309.654714757092,NULL,Bayestar,15,1.1799999999999997,0
11658,11658,458380212871164032,HPer,M+13,Moraux2013,11,0.84,source,0.05,34.79952175391397,57.26698795725709,-1.1368106437093848,-1.2107738204984937,18.72607783070445,1.3608468633471964,0.16374330217148808,-0.7858364555465897,2021.684862938179,NULL,Bayestar,15,1.1799999999999997,0
11775,11775,458560670213603328,HPer,M+13,Moraux2013,0.747,0.3362841276648661,PC,0.05,34.52766657682431,57.16617162009104,-0.710776218492315,-1.2106425554181923,17.524271451288893,1.5391007521955817,0.05889508617990011,-1.2299209383873861,2019.0880762642132,NULL,Bayestar,15,1.1799999999999997,0
11605,11605,458560846310183168,HPer,M+13,Moraux2013,7.3,0.5,source,0.05,34.562556030916596,57.20361712368808,-0.18464526307448334,-0.81632322032927,18.863399388790235,1.5284484734732153,0.10434881794563589,-0.9815124662209065,1946.9330778767574,NULL,Bayestar,15,1.1799999999999997,0
multi,multi,47345009348203392,Hyades,multi,multi,8.96,0.95,source,0.05,64.78389360834417,17.524630513050628,113.12486444102618,-27.85180674507326,8.279239,0.8785043,0.014246524191212724,-1.846291080126019,46.68439181243631,Edenhofer,Edenhofer,775,2.8897999999999993,0
27322,27322,51619120284286976,Pleiades,L+23,Long2023,0.618,1,PC,0.05,58.370325759330775,20.907165340115196,19.218960776558564,-44.584127107508024,11.543546498632944,1.1114330573325806,0.021470841792672803,-1.6681509281419546,135.98154855273958,Edenhofer,Edenhofer,97,1.9892000000000003,0
16130,16130,5238615870594344960,IC2602,D+24,Douglas2024,1.66,0.681012787337046,PC,0.05,163.9018126973072,-66.43676873837263,-17.289049298209772,10.106583643100866,15.095522711788995,2.61953128335723,0.024621679868980343,-1.6086823196849598,159.72950830663845,Edenhofer,Edenhofer,37,1.569,0
16129,16129,5238668028678488832,IC2602,D+24,Douglas2024,3.53,0.5307051948020001,PC,0.05,163.69317604757316,-65.8775510996545,-17.920769727953903,9.089727744990425,15.323409828001743,2.7038702917170085,0.018043972849262332,-1.7436678350560617,156.9128105808853,Edenhofer,Edenhofer,37,1.569,0
16379,16379,5238718537478935168,IC2602,D+24,Douglas2024,1.76,0.75505607251954,PC,0.05,166.2497791641782,-65.71146246801771,-18.558185819997938,9.458369242489269,14.5967225973269,2.405276685673016,0.024625185164308415,-1.6086204952248662,154.73094866737912,Edenhofer,Edenhofer,37,1.569,0
16059,16059,5239088316996695808,IC2602,D+24,Douglas2024,0.39,0.3916150215384689,PC,0.05,161.19140674931424,-65.90719888514012,-18.63781468201455,11.8100479419222,14.85116882868884,2.6297266342819903,0.018548042307364437,-1.7317019221662502,142.6841745466756,Edenhofer,Edenhofer,37,1.569,0
16235,16235,5239341479550657792,IC2602,D+24,Douglas2024,0.39,0.9636599468055288,PC,0.05,159.29468216922953,-65.59397389691586,-17.16111704336396,11.169287480813095,15.732168540737879,2.874483630703097,0.017586109535353178,-1.75483022615965,152.78229353109754,Edenhofer,Edenhofer,37,1.569,0
16322,16322,5239419957194688768,IC2602,D+24,Douglas2024,0.34,0.9248678449173936,PC,0.05,163.5097649164331,-65.79584578628018,-18.57001155981313,9.535334003473146,14.847564851270308,2.563623090715636,0.017357563043017995,-1.7605112487022536,152.1263726529098,Edenhofer,Edenhofer,37,1.569,0
16089,16089,5239505341147028736,IC2602,D+24,Douglas2024,13.36,1,PC,0.05,161.41979616943817,-65.26729905919086,-18.321596676248266,10.743414499344222,14.348428746676122,2.298476620249986,0.017156482644752384,-1.765571744724624,151.7256944818921,Edenhofer,Edenhofer,37,1.569,0
16109,16109,5239507608889993600,IC2602,D+24,Douglas2024,0.72,0.8160355510677896,PC,0.05,161.79998737685625,-65.24276161860935,-17.618404656913764,10.062326990488387,17.13462116167542,3.239359432537323,0.02884110958438708,-1.5399880353150652,154.2955087666002,Edenhofer,Edenhofer,37,1.569,0
16278,16278,5239653255497968384,IC2602,D+24,Douglas2024,6.89,1,PC,0.05,162.10562343152907,-64.37882680809759,-18.23385760955739,10.915414299372166,12.996858666030349,1.6107217756280536,0.017914954235919864,-1.7467842969096963,151.31285286297629,Edenhofer,Edenhofer,37,1.569,0
16029,16029,5239660372284736896,IC2602,D+24,Douglas2024,3.64,1,PC,0.05,160.7508152313383,-65.50489594700409,-17.57009859338801,10.737234274362812,10.994722588217604,0.8934918957336762,0.015958723167545034,-1.7970018588168748,151.29937412693144,Edenhofer,Edenhofer,37,1.569,0
16268,16268,5239679579377628672,IC2602,D+24,Douglas2024,0.53,0.7216481460868277,PC,0.05,160.02889236219642,-65.32460165298866,-16.691770360158582,10.820576128596548,15.648614753904154,3.1170762088243538,0.018012600727735206,-1.744423577565754,151.28903716081817,Edenhofer,Edenhofer,37,1.569,0
16419,16419,5239700710619408640,IC2602,D+24,Douglas2024,0.73,1,PC,0.05,161.33376945728926,-65.11771436133105,-17.091445298054566,10.793746371359864,16.19061932387294,2.9600660307471793,0.024483674073153005,-1.6111234104656658,148.0327237959645,Edenhofer,Edenhofer,37,1.569,0
16022,16022,5239723525484923904,IC2602,D+24,Douglas2024,6.59,0.8402536045074718,PC,0.05,160.52933020629973,-64.7687941576715,-17.866956138608174,11.276198655172575,11.283444259436965,0.9651836328865228,0.015770671905712134,-1.802149803264191,148.69839097166854,Edenhofer,Edenhofer,37,1.569,0
16053,16053,5239819389159663616,IC2602,D+24,Douglas2024,1.92,0.5170035857557421,PC,0.05,160.84572855618546,-64.48661076989752,-19.20545745895086,10.98762719498819,15.079758407552879,2.6495875644098077,0.017001309730730024,-1.7695176205676915,149.67679643536812,Edenhofer,Edenhofer,37,1.569,0
16069,16069,5239864331699542656,IC2602,D+24,Douglas2024,3.11,0.8402536045074718,PC,0.05,161.02819610920963,-63.9930203409419,-17.91613149412578,11.668521786567451,10.843234116944867,0.8696654567024458,0.018108292449994564,-1.7421225002385667,148.58990510919818,Edenhofer,Edenhofer,37,1.569,0
16327,16327,5241082659305464192,IC2602,D+24,Douglas2024,1.08,1,PC,0.05,163.5446158145166,-64.64146329265384,-18.115438539923865,10.293318086229396,15.63320777031103,2.8283002914302346,0.021404954259288872,-1.6694856958819804,150.5373087776484,Edenhofer,Edenhofer,37,1.569,0
16107,16107,5241350115504989184,IC2602,D+24,Douglas2024,0.65,0.5120893408222554,PC,0.05,161.7717446683597,-64.06432343983698,-19.091242167674267,11.251656549415852,17.01932605971962,3.2531246771409412,0.028617830586703755,-1.5433632916081657,151.1509048565136,Edenhofer,Edenhofer,37,1.569,0
16070,16070,5241367982569964160,IC2602,D+24,Douglas2024,0.43,0.7102833120008144,PC,0.05,161.17849759868602,-63.84546154730829,-19.220555139773545,10.096992796773232,14.753127523979721,2.4463415837815266,0.021160433450006705,-1.674475440463975,143.97880634639733,Edenhofer,Edenhofer,37,1.569,0
16285,16285,5241540812064026368,IC2602,D+24,Douglas2024,0.82,0.9248678449173936,PC,0.05,162.11106695960893,-62.75585670878271,-18.71912653087322,9.895265010849174,14.382561747527491,2.315680504472565,0.019575038239010602,-1.7082973808932589,148.1813084395197,Edenhofer,Edenhofer,37,1.569,0
16071,16071,5241587128995223936,IC2602,D+24,Douglas2024,0.17,0.6354604773135071,PC,0.05,161.10170226391622,-62.44116081827828,-17.433332455806337,9.627710571108178,17.03628432349501,3.317002656278124,0.027507081005307694,-1.5605554935997104,156.8065257612488,Edenhofer,Edenhofer,37,1.569,0
16075,16075,5242010093028921856,IC2602,D+24,Douglas2024,2.38,0.7203770649257417,PC,0.05,161.3487300052194,-61.77506661572674,-19.283687867190036,9.987746845946965,11.216791949667604,0.9966864020440059,0.017059880366145152,-1.768024018684626,145.5285028881638,Edenhofer,Edenhofer,37,1.569,0
16074,16074,5242039337523573248,IC2602,D+24,Douglas2024,0.39,0.6074856553068663,PC,0.05,161.45746718450505,-61.4991759857787,-19.315152035615036,9.670319164805301,16.166786361004366,3.0735012650124247,0.022221786749354995,-1.6532210244145789,143.43882510053504,Edenhofer,Edenhofer,37,1.569,0
16196,16196,5251379203409512576,IC2602,D+24,Douglas2024,3.18,0.5367488379810392,PC,0.05,158.1229902323136,-65.11115163911533,-15.951733329483883,11.432958853310172,12.348701675690325,1.3353394746008926,0.01586145737666029,-1.799656911497395,156.68499311822342,Edenhofer,Edenhofer,37,1.569,0
16167,16167,5251863473887922944,IC2602,D+24,Douglas2024,0.41,0.6367605253055216,PC,0.05,157.3234995559411,-64.00433427573968,-16.32206483966354,11.586678862151798,15.34134015343946,2.873737184753481,0.01564418109693984,-1.8056471653006767,151.93170233714758,Edenhofer,Edenhofer,37,1.569,0
16186,16186,5251880516319380480,IC2602,D+24,Douglas2024,1.95,0.8025931749271192,PC,0.05,157.97527262850616,-63.8144084971162,-17.18628336909693,11.797589966405905,10.23159190074953,0.7627367503289681,0.01563737124744809,-1.8058362531100678,148.52423202515848,Edenhofer,Edenhofer,37,1.569,0
16226,16226,5251906595358394496,IC2602,D+24,Douglas2024,1.52,1,PC,0.05,159.0424021196853,-63.99724917156633,-17.61329021465911,10.350947337179136,14.923980542680905,2.6562652677150997,0.016931441968676707,-1.7713060535643226,148.4627677929073,Edenhofer,Edenhofer,37,1.569,0
multi,I07_5289994017416041216,5289994017416041216,NGC2516,multi,Irwin2007b,0.491,0.5025049527630755,PC,0.05,120.17847205378655,-61.17039969830698,-4.686485010034686,10.781209221049824,19.765668873472794,1.9931218407405114,0.2527343112454762,-0.5973357941978601,430.42605244781436,Edenhofer,Edenhofer,263,2.42,0
multi,I07_5289995739702214656,5289995739702214656,NGC2516,multi,Irwin2007b,0.36,0.6723927291119728,PC,0.05,120.24650635797991,-61.10664658515816,-4.895413463289046,10.69804728070887,16.56826911365566,2.223582392065638,0.01893889450374476,-1.7226453751181519,414.38993778448287,Edenhofer,Edenhofer,263,2.42,0
multi,I07_5290649536805390336,5290649536805390336,NGC2516,multi,Irwin2007b,0.463,0.3150093783582303,PC,0.05,119.71561813919011,-61.22797460108544,-3.96186769474998,10.472356784888031,16.26926389428448,2.1848792224835116,0.01944207581574449,-1.7112573676404792,393.62397360832585,Edenhofer,Edenhofer,263,2.42,0
multi,I07_5290655030062660992,5290655030062660992,NGC2516,multi,Irwin2007b,1.184,0.4649750350724679,PC,0.05,119.86981972182764,-61.08994765868125,-5.020829099235028,11.020910828697179,18.73102516030625,2.813279273265502,0.07075337576951933,-1.1502528343464387,380.4845517517162,Edenhofer,Edenhofer,263,2.42,0
multi,I07_5290660458901280128,5290660458901280128,NGC2516,multi,Irwin2007b,0.634,0.4116460055219084,PC,0.05,119.3490708977427,-61.14743436504661,-3.964955652542173,11.577881745017095,18.879538182950967,2.783577990188528,0.12103436176689039,-0.917091315574427,437.06790204265934,Edenhofer,Edenhofer,263,2.42,0
multi,I07_5290661253475851392,5290661253475851392,NGC2516,multi,Irwin2007b,1.216,0.8218127961490448,PC,0.05,118.96634219604981,-61.222409074822544,-4.579421070941208,11.20471201251798,15.74081350657589,1.6849632571810431,0.02178583269000039,-1.6618258359687081,398.649701091707,Edenhofer,Edenhofer,263,2.42,0
multi,I07_5290666196977666176,5290666196977666176,NGC2516,multi,Irwin2007b,0.599,0.5627745961471752,PC,0.05,119.55257336738269,-61.07487368793591,-4.275324026719255,11.615097122650148,18.14155296600471,2.6826859105956213,0.0638882807662146,-1.1945787985761436,414.8893601205852,Edenhofer,Edenhofer,263,2.42,0
multi,multi,5290667438228927104,NGC2516,multi,multi,1.0323333333333333,0.4648963591463634,PC,0.05,119.63024266981608,-61.07601891533287,-4.250125007721563,11.479487145225999,17.560919839498148,2.787308104452136,0.04388445987372206,-1.3576892425348166,433.465183885209,Edenhofer,Edenhofer,263,2.42,0
multi,multi,5290671007341116032,NGC2516,multi,multi,0.559,0.5977293923167206,PC,0.05,119.25839958592262,-61.02201364180453,-5.0930930909833085,11.782046213401227,19.0157277249491,2.6024301327046637,0.14879593617614278,-0.827408929814181,419.77395841241486,Edenhofer,Edenhofer,263,2.42,0
2932,I07_5290688840046949504,5290688840046949504,NGC2516,GR+21,Irwin2007b,0.689,0.513,source,0.05,118.36197689949424,-61.157704639080116,-6.3721910315872226,10.942475314731475,19.149767208113197,2.564573713752535,0.1060478485016934,-0.9744981380226735,773.2930370067488,Edenhofer,Edenhofer,263,2.42,0
multi,I07_5290702485161401856,5290702485161401856,NGC2516,multi,Irwin2007b,2.342,0.7477703222139755,PC,0.05,118.34008254495552,-61.03688722211432,-4.01799544103973,11.31663519189794,16.85887508778991,2.1842726777658235,0.024243408846205964,-1.6154063144145767,411.4288892764607,Edenhofer,Edenhofer,263,2.42,0
multi,I07_5290705818055908096,5290705818055908096,NGC2516,multi,Irwin2007b,2.515,0.8856456892156911,PC,0.05,118.33770572960809,-60.970270112543936,-4.359410938672781,11.439231908676055,16.564323600219993,2.067111744475105,0.021276919542712824,-1.6720912486721777,410.056696740782,Edenhofer,Edenhofer,263,2.42,0
multi,I07_5290712788784793216,5290712788784793216,NGC2516,multi,Irwin2007b,1.546,0.6530486750923892,PC,0.05,118.98751463222885,-61.013053538546586,-4.493288165354304,11.539432146426417,17.581499233774974,2.643971437958255,0.0514203333442424,-1.2888651122692805,396.927898786619,Edenhofer,Edenhofer,263,2.42,0
multi,multi,5290729972953962112,NGC2516,multi,multi,1.5243333333333335,0.3401479741345813,PC,0.05,118.99013646856534,-60.79379890248054,-3.6795145619911835,11.69973635738125,18.290622120732298,2.6258115465937117,0.0733638904066013,-1.134517646567586,434.1786578424333,Edenhofer,Edenhofer,263,2.42,0
multi,I07_5290732339476113024,5290732339476113024,NGC2516,multi,Irwin2007b,0.266,0.8601740440651197,PC,0.05,118.55834372713784,-60.8366212484376,-4.707804452447469,11.152556391933933,18.022046229780397,2.605457096957293,0.058523318751058186,-1.2326710537975227,418.5905517364733,Edenhofer,Edenhofer,263,2.42,0
2882,I07_5290758246716832512,5290758246716832512,NGC2516,GR+21,Irwin2007b,0.794,0.2421495965449287,PC,0.05,120.39289333766807,-60.8281202449941,-4.972031343288594,10.883665836053314,18.970159263300236,2.707934906645118,0.10801618753220651,-0.9665111553546276,516.3927304978772,Edenhofer,Edenhofer,263,2.42,0
multi,I07_5290759487968438528,5290759487968438528,NGC2516,multi,Irwin2007b,0.489,0.6108529620914713,PC,0.05,120.40153517811027,-60.75767999648841,-5.0773485888485625,10.664003242928198,16.075619422533336,2.127300842720238,0.017147408418072174,-1.7658015079698173,413.88531815680915,Edenhofer,Edenhofer,263,2.42,0
2829,I07_5290765908938568704,5290765908938568704,NGC2516,GR+21,Irwin2007b,0.352,0.4697788549506625,PC,0.05,120.04588411970903,-60.78258244698531,-5.494092541043893,11.60806049141875,18.68259495250593,2.7603309931368174,0.09599486909663808,-1.017751979278847,416.9771048078036,Edenhofer,Edenhofer,263,2.42,0
multi,multi,5290767940463787264,NGC2516,multi,multi,0.4526666666666667,0.7616653175252133,PC,0.05,119.73491015937778,-60.789650566295464,-4.83158803479032,11.168119449305996,16.245114431874683,1.8932190468494865,0.018300300279635594,-1.7375417841100707,394.4788440441972,Edenhofer,Edenhofer,263,2.42,0
multi,multi,5290770100826785408,NGC2516,multi,multi,0.7423333333333333,0.5365341616067719,PC,0.05,119.8835498473546,-60.69987781815764,-4.459279545436216,11.418488075625632,18.444353329166763,2.611503941883236,0.08536824441068916,-1.0687036497085822,396.6057001781259,Edenhofer,Edenhofer,263,2.42,0
multi,multi,5290776354299234176,NGC2516,multi,multi,1.1043333333333332,0.6997543129361664,PC,0.05,120.05697849920446,-60.64644774804591,-4.774788280836846,11.219468125309719,18.938055297566333,2.539295408612036,0.11859582247601705,-0.9259306086746842,438.60938288072805,Edenhofer,Edenhofer,263,2.42,0
multi,I07_5290779206157753216,5290779206157753216,NGC2516,multi,Irwin2007b,0.087,0.4596493772191389,PC,0.05,120.41812155201364,-60.48040224102553,-4.561981552921785,10.459773291535235,18.527483720791192,2.8927764056866443,0.08136967081355359,-1.0895374409682106,433.50813505827443,Edenhofer,Edenhofer,263,2.42,0
multi,I07_5290785253472109696,5290785253472109696,NGC2516,multi,Irwin2007b,1.516,0.7544978755777375,PC,0.05,120.69224101233304,-60.62080965598705,-5.0763376845293156,10.811698761159061,18.388478840809828,2.7327588625531805,0.06219241450342039,-1.2062625821934443,399.92280530415655,Edenhofer,Edenhofer,263,2.42,0
multi,I07_5290785665788982400,5290785665788982400,NGC2516,multi,Irwin2007b,0.61,0.4087664703353723,PC,0.05,120.72800170998788,-60.603362572260316,-4.887769312568232,11.389121158078147,19.182634486537395,3.065554247579144,0.09781445381388716,-1.0095969657869759,458.30107837242485,Edenhofer,Edenhofer,263,2.42,0
multi,I07_5290829238236701568,5290829238238529152,NGC2516,multi,Irwin2007b,0.602,0.7212908732162853,PC,0.05,119.92804023312803,-60.436758740001785,-4.023662243366035,10.87220298231794,18.859984032672692,2.8634882764180247,0.08094279934537266,-1.0918217799391974,394.06714473312365,Edenhofer,Edenhofer,263,2.42,0
multi,I07_5290830475187291904,5290830475187291904,NGC2516,multi,Irwin2007b,12.161,0.9157399199527906,PC,0.05,120.08677220134226,-60.387803241152724,-4.639170537023571,11.648605239876382,16.936468372939412,2.1243388238580208,0.0205661498404973,-1.6868470043447856,408.60402773810995,Edenhofer,Edenhofer,263,2.42,0
multi,I07_5290894792316809600,5290894792316809600,NGC2516,multi,Irwin2007b,0.29,0.8172887167475843,PC,0.05,118.21129573687028,-60.90487873517238,-4.209032451809197,11.235512067842127,16.699734642878013,2.0877748465254995,0.022097588870685775,-1.655655110807307,408.3199336436593,Edenhofer,Edenhofer,263,2.42,0
2941,I07_5290895896125454208,5290895896125454208,NGC2516,GR+21,Irwin2007b,0.252,0.072,source,0.05,118.15386413015109,-60.855918932580764,-5.752493256598253,12.332492341043332,20.510860782296223,1.9636054178559443,0.4657901778063398,-0.33180967374355047,391.608810950615,NULL,Bayestar,263,2.42,0
multi,I07_5290920428980892544,5290920428980892544,NGC2516,multi,Irwin2007b,0.56,0.8330511403272233,PC,0.05,118.51524949721812,-60.7761509900566,-4.3097589944233,11.591301841195754,17.184533535840256,2.344120980103963,0.03243176883462754,-1.48902936418028,399.3282600407073,Edenhofer,Edenhofer,263,2.42,0
multi,multi,5290920527761061120,NGC2516,multi,multi,1.822,0.3821302383899238,PC,0.05,118.52871566011164,-60.75554436950261,-4.236990890884203,11.382641803962699,18.272692530069005,2.8165596241045616,0.06308079884361817,-1.2001028154829807,468.6556360687663,Edenhofer,Edenhofer,263,2.42,0
27126,27126,53014881576687872,Pleiades,L+23,Long2023,1.852,1,source,0.05,60.13999258701869,21.45269913101329,17.51100838196579,-42.90280695646929,17.286137495028363,3.0993384880186485,0.04530750935279643,-1.343829811227728,142.3057048041693,Edenhofer,Edenhofer,97,1.9892000000000003,0
1842,R16_53174379482675456,53174379482675456,Pleiades,GR+21,Rebull2016,0.2252,1,source,0.05,61.30723114703306,22.304919336011498,17.188156184577032,-46.42606879718156,16.335090158698915,3.106734477240369,0.07172953292771389,-1.1443019970967658,135.8895429922855,Edenhofer,Edenhofer,97,1.9892000000000003,0
14071,14071,5317891964614977792,IC2391,D+24,Douglas2024,0.76,0.72329533440719,PC,0.05,130.28352441342813,-53.978949207478934,-24.743062487091727,22.757680904053927,16.921469023649372,3.1841506596542333,0.026417535096708338,-1.5781077069273193,153.11008174510462,Edenhofer,Edenhofer,37,1.5736999999999997,0
20946,D11H_45567511362945152,45567511362945152,Hyades,L+23,Delorme2011,12.3,1,source,0.05,61.93056278228586,16.51867914556769,122.30377721103993,-24.96347377048117,9.604419,1.2108908,0.014251151397535765,-1.846150046154029,46.254485997619625,Edenhofer,Edenhofer,775,2.8897999999999993,0
11508,11508,458361972154404224,HPer,M+13,Moraux2013,5.88,0.3322104855497141,PC,0.05,34.97603171115136,57.0633126973691,-0.6139523380612483,-0.9044723127211569,17.144287755335025,1.4086276814364584,0.038750813962207926,-1.41171917069102,1828.9941510655262,NULL,Bayestar,15,1.1799999999999997,0
11801,11801,458362006514143232,HPer,M+13,Moraux2013,0.912,0.84,source,0.05,34.94768569889496,57.06580888557181,-0.9034185306287531,-1.158555027259652,17.48268001300271,1.2608171419139667,0.08670695934976211,-1.0619460434014998,2100.220661065966,NULL,Bayestar,15,1.1799999999999997,0
11454,11454,458367843364992896,HPer,M+13,Moraux2013,2.97,0.9,source,0.05,34.72580224790234,57.008441610493655,-0.6355130524274067,-1.6295309469173649,18.34613970944563,1.955033826237067,0.06757154688916207,-1.1702361388264315,2056.254837467066,NULL,Bayestar,15,1.1799999999999997,0
11796,11796,458367912084497280,HPer,M+13,Moraux2013,7.94,0.7,source,0.05,34.71551250038001,57.0250189910086,-0.0777858594243524,-1.335111173601619,18.852360150790215,1.9595535561170578,0.11879909448543743,-0.9251868696366145,1922.589960612341,NULL,Bayestar,15,1.1799999999999997,0
11764,11764,458369698790878848,HPer,M+13,Moraux2013,0.872,0.84,source,0.05,34.531286872224406,57.01908618273775,-0.8532602945066865,-1.6545488857698039,19.01472700891674,1.9905896875571774,0.11061411669748913,-0.956189444346008,2115.2469794683143,NULL,Bayestar,15,1.1799999999999997,0
11881,11881,458370665168562688,HPer,M+13,Moraux2013,4.72,0.7,source,0.05,34.50924017247372,57.066520621633344,-0.2435894210481621,-1.5336798788514705,19.88542720105362,1.6604117414894102,0.18112254628020832,-0.742027484994524,2002.8635541793897,NULL,Bayestar,15,1.1799999999999997,0
11586,11586,458370871326390528,HPer,M+13,Moraux2013,0.773,0.3575913739610855,PC,0.05,34.494599109168746,57.07855207199009,-0.5896419143843304,-1.20054081791586,16.19074127165127,1.1242187266057968,0.04512617980332378,-1.345571430507334,1826.9208105004177,Bayestar,Bayestar,15,1.1799999999999997,0
11813,11813,458371043125401216,HPer,M+13,Moraux2013,1.86,0.2677426580581939,PC,0.05,34.633292464904216,57.04085517374859,-1.1141077194575542,-1.051187076808122,15.327261287697553,0.8306073640292644,0.05274929487864989,-1.2777833413830313,2560.79288155824,Bayestar,Bayestar,15,1.1799999999999997,0
11533,11533,458371214924062080,HPer,M+13,Moraux2013,5.59,0.2617314563814686,PC,0.05,34.64636299565421,57.068504723006185,-0.9429123537888887,-1.3332370201840948,16.337015328335376,1.0534930366318263,0.026902911898846013,-1.570200710586492,1911.7894648298566,NULL,Bayestar,15,1.1799999999999997,0
11599,11599,458371386722464128,HPer,M+13,Moraux2013,2.93,0.5177139806605381,PC,0.05,34.59058968366376,57.07697566553989,-0.8367427869266111,-1.2486585831779329,15.995384813498974,1.0198810752535818,0.05181912435376733,-1.2855099300522397,2141.0972749992807,Bayestar,Bayestar,15,1.1799999999999997,0
11536,11536,458371902113678464,HPer,M+13,Moraux2013,2.12,0.7,source,0.05,34.623480981644846,57.12059134339672,-0.8467294009600246,-0.7865575093021779,19.165314040167363,1.6940182641180244,0.12558726712007964,-0.9010543900558591,1883.3045275609245,NULL,Bayestar,15,1.1799999999999997,0
11498,11498,458372138332409088,HPer,M+13,Moraux2013,0.764,0.84,source,0.05,34.56342482852409,57.08542242012428,-0.20614815932403602,-1.4531334925136667,18.58722929996007,1.7184859770386676,0.10239627704436632,-0.9897158332867588,1919.2816271756874,NULL,Bayestar,15,1.1799999999999997,0
11729,11729,458372417510868864,HPer,M+13,Moraux2013,0.322,0.84,source,0.05,34.52139200541607,57.121520099779076,-1.6483265510606713,-0.8505863358228318,19.390618435597,2.1853448363771366,0.1361039436113667,-0.8661292909330172,1797.5411525735803,NULL,Bayestar,15,1.1799999999999997,0
11593,11593,458372554947785984,HPer,M+13,Moraux2013,0.294,0.84,source,0.05,34.55495656020354,57.1295632173062,-0.27312053709930995,-1.5340361900963648,19.3922919147118,2.131689250413149,0.11838366255101836,-0.9267082279636639,1820.4658642331185,NULL,Bayestar,15,1.1799999999999997,0
11757,11757,458373035989880704,HPer,M+13,Moraux2013,0.496,0.93916802686279,PC,0.05,34.55383812661972,57.181817473291616,-0.7111983024505015,-1.116919067990111,17.1611652402029,1.3116001698400495,0.18770239667124844,-0.7265301820699003,2436.2090759750167,NULL,Bayestar,15,1.1799999999999997,0
11626,11626,458373169125249792,HPer,M+13,Moraux2013,0.61,0.84,source,0.05,34.58099308651995,57.19660105054211,-0.9027843145637048,-1.3547181461027773,19.333855823650957,1.7226654353204642,0.13698525199511685,-0.8633261870181291,1913.146109693628,NULL,Bayestar,15,1.1799999999999997,0
11898,11898,458373482667100672,HPer,M+13,Moraux2013,5.05,0.5,source,0.05,34.85099048019962,57.054322263615724,1.9858602358998967,-2.2312711398177596,16.45111226768764,1.0729473289670415,0.025808466252238232,-1.588237803979248,1787.2404589613081,NULL,Bayestar,15,1.1799999999999997,0
