source_paper,star_name,source_id,ra,dec,pmra,pmdec,prot_days,age_gyr,age_err_lo_gyr,age_err_hi_gyr,age_method,parallax,parallax_error,bp_rp,bp_rp_0,ebpminrp_gspphot,ruwe,high_ruwe,phot_g_mean_mag,binary_type,twomass_id,k_m,k_cmsig,A_Ks,A_Ks_err,k_m_0,M_Ks,flag_outside_mann_range,mass_msun,mass_msun_err_lo,mass_msun_err_hi,tau_ce_days,rossby_number,tau_ce_err_days
Feinstein2024,TIC 238036031,5498602919742073088,103.6569718304643,-52.35386105599333,-3.770633581415448,7.489319611298528,5.27645462453563,0.195,0.0718,0.0718,association,7.405492749437187,0.010951681,1.8467236,1.6511236,0.1956,1.0348077,False,13.7371645,none,06543768-5221139,10.785,0.023,0.001281566349075,6.572178186884559e-05,10.783718433650925,5.131488238984883,False,0.582368995647202,0.014224294214330802,0.014377187591626872,48.818702428798034,0.10808264787929026,3.0566359945669075
Feinstein2024,TIC 260473548,5499683980189548800,96.1498378669581,-54.32466808017622,1.567634364718678,10.218198611915758,0.41501433954942,0.195,0.0718,0.0718,association,6.74069791021414,0.010629305,1.5286274,1.0376273999999999,0.491,0.98800397,False,13.150001,none,06243597-5419289,10.46,0.023,0.001129571660872,5.792715428785528e-05,10.458870428339129,4.602394749935161,False,0.6590777087176156,0.015947389479174956,0.016100241967092033,37.837263891021564,0.010968402491912188,1.9007832401498992
Feinstein2024,TIC 255559790,5500734868491020672,96.0220804344358,-53.267160916814845,-2.3910305979243285,4.6298551365378495,1.37089367227032,0.195,0.0718,0.0718,association,6.23131854204774,0.031323113,2.4882984,2.2195984,0.2687,1.0169475,False,15.690178,none,06240529-5316017,12.122,0.025,0.0012338870360662,6.32831129962163e-05,12.120766112963933,6.093665876714523,False,0.4285429161013816,0.010429033743150073,0.010551350788519154,83.10840510847282,0.016495247026832412,6.078898046127259
Feinstein2024,TIC 255585808,5501127020482099712,96.73194996960976,-51.572013315215465,-3.972650061085237,-0.350911795644772,2.01821495990489,0.195,0.0718,0.0718,association,6.429774538522555,0.021869924,2.4681072,2.1664072,0.3017,1.0251845,False,15.402079,none,06265568-5134192,11.885,0.024,0.0012263853985291,6.289404698857012e-05,11.88377361460147,5.924752337393457,False,0.4563620952538292,0.010959267507979376,0.011083909105536083,76.99253856871447,0.026213123991277017,5.630473809327135
Feinstein2024,TIC 255639125,5501176635943983104,98.099456314743,-53.8057297834689,-6.213426305906401,5.972617931647877,10.8579719313087,0.195,0.0718,0.0718,association,6.91287979465032,0.010995976,1.5410109,1.3844109,0.1566,1.0842682,False,12.98709,none,06322387-5348207,10.42,0.019,0.0011947889006856,6.127213433138802e-05,10.418805211099315,4.617100236959521,False,0.6570318269792623,0.015824288952460464,0.01591885841925278,38.037175763740656,0.2854568382981572,1.9215343263531968
Feinstein2024,TIC 319558212,5501353073200480768,100.60372648569762,-52.58046146527512,-3.6028640079933245,9.852059818363472,3.28059725195864,0.195,0.0718,0.0718,association,8.281948192573836,0.019880585,2.3998308,2.0988308,0.301,1.0082029,False,14.837068,none,06422488-5234497,11.391,0.023,0.001148470331901,5.8896712405090594e-05,11.3898515296681,5.980514076975581,False,0.4472114779349044,0.010629664992569565,0.010777703271589778,78.571020056229,0.041753273021158374,5.744856525813695
Feinstein2024,TIC 319557917,5501802532938604288,100.62495259700214,-52.08278950067884,-13.38889813231621,14.919890699757032,1.993715301723842,0.030199999999999998,0.004900000000000001,0.004900000000000001,association,5.999479421536979,0.026614225,2.6581087,2.3014087,0.3567,1.097555,False,15.204296,none,06423000-5204581,11.491,0.023,0.0012330029913836,6.32542646708586e-05,11.489766997008616,5.380334837124881,False,0.5442501667343198,0.01318117634224869,0.01339684527860674,60.08009359906096,0.033184290873924396,4.260101878816475
Feinstein2024,TIC 319609891,5502022297825142144,100.9537823150958,-51.51275132476687,-13.839111759453193,14.373517274315947,4.397742135943923,0.030199999999999998,0.004900000000000001,0.004900000000000001,association,5.914958695017098,0.013614112,2.2018394,1.9425393999999998,0.2593,1.0598254,False,14.431849,none,06434892-5130461,11.067,0.025,0.0012664725874033,6.494999334202434e-05,11.065733527412597,4.925492108590092,False,0.6127151673094136,0.015084970186838853,0.015303984615974264,42.367546508623015,0.10379978304971839,2.371031874433091
Feinstein2024,TIC 238010084,5502165161321519488,102.59970122342862,-50.64661076196735,-5.669323763297552,1.700373476240988,1.73377549079479,0.195,0.0718,0.0718,association,5.802080143020412,0.028164864,2.4533691,2.1827691000000002,0.2706,1.1039326,False,15.757338,none,06502393-5038478,12.219,0.026,0.0013915938260258,7.140995056916352e-05,12.217608406173973,6.035527022846345,False,0.43814688786929684,0.010715561452347866,0.010846265345533235,80.1346618425463,0.021635774718827952,5.858163901633789
Feinstein2024,TIC 237984546,5503058724973354368,102.40784453898392,-49.71009591880685,-3.2683885747350088,6.642402738660628,3.135992147515,0.195,0.0718,0.0718,association,5.964913409916367,0.014326076,1.9847927,1.7076927,0.2771,1.0144235,False,14.391957,none,06493788-4942364,11.244,0.023,0.0014360520649627,7.3653705988772e-05,11.242563947935038,5.120584665864193,False,0.5839996243973267,0.014264218821841479,0.014485251360142337,48.33696810661835,0.06487771720803516,3.005154715455829
Feinstein2024,TIC 238011901,5503303160152397312,102.7206905607932,-49.05351532931091,-2.508561697995513,5.893431353962631,3.72525196129382,0.195,0.0718,0.0718,association,5.60320909760978,0.03285554,2.399804,2.116604,0.2832,1.6038884,True,15.368394,none,06505296-4903127,11.814,0.019,0.0015180826006772,7.798041434876231e-05,11.812481917399323,5.554666065114365,False,0.5166777467601136,0.012351270322183083,0.012466073679671674,66.58808868388041,0.055944719767810756,4.876528165498581
Feinstein2024,TIC 380024781,5504182700735898752,109.544832331864,-51.389540071755626,-12.253038439138296,9.852393038777825,4.94015518181042,0.030199999999999998,0.004900000000000001,0.004900000000000001,association,4.488324771094498,0.016934548,2.0019503,1.6740502999999998,0.3279,0.94276536,False,14.522353,none,07181077-5123225,11.335,0.024,0.0028134317964735,0.0001453423408952,11.332186568203527,4.592607940895821,False,0.6604658976409497,0.016008816786511226,0.016212496272039578,37.7016180019415,0.13103297533692107,1.8867030382132253
Feinstein2024,TIC 238091678,5504561138893574144,105.17211051805825,-52.32358625827505,-6.232373284481341,10.012911214638466,0.781612852504945,0.195,0.0718,0.0718,association,9.3042301472969,0.020116618,2.6250181,2.3216181000000002,0.3034,1.1069177,False,14.873011,none,07004132-5219251,11.193,0.019,0.0013349434890571,6.845919983440613e-05,11.191665056510942,6.035067278819302,False,0.43822442237823556,0.01023176859193925,0.010336596002356702,80.12128713975437,0.009755370643778967,5.857194720272055
Feinstein2024,TIC 344138787,5505581176447311488,108.30696662040782,-49.19461898788843,-15.725141499943406,-3.536489882801091,0.761574350723721,0.195,0.0718,0.0718,association,9.058644444928868,0.028243164,2.894391,2.513691,0.3807,0.9933699,False,16.02629,none,07131369-4911405,12.204,0.032,0.0015052381159614,7.71922475736537e-05,12.20249476188404,6.9878108307686375,False,0.29057161827142036,0.00775853078206179,0.007895021856305862,235.54372789016418,0.0032332610065458796,48.37184734633281
Feinstein2024,TIC 238097299,5508339232645845248,105.31667852881723,-49.293477658945335,-6.774612034214758,6.851003826343977,6.37299550644902,0.195,0.0718,0.0718,association,8.4937880624833,0.02712598,2.6658068,2.6658068,,1.6499083,True,14.85073,none,07011601-4917366,11.16,0.023,0.0013691038110879,7.021350282659774e-05,11.158630896188912,5.804137997426462,False,0.47619406147621646,0.011339194998530921,0.011473742324058511,73.57152439535267,0.0866231270702281,5.382574231547294
Feinstein2024,TIC 238160371,5508377303235673728,106.28573221101024,-48.73052696892304,-10.063779250855454,3.953702131278248,9.80769833610061,0.195,0.0718,0.0718,association,6.88417856036424,0.013503579,2.0187826,2.0187826,,1.1308607,False,14.121012,none,07050859-4843499,10.984,0.019,0.001505228012387,7.719482439900878e-05,10.982494771987612,5.171755404186753,False,0.5763570519600927,0.013945993794227451,0.014074382477612613,50.59480236378976,0.19384794243449582,3.2464416452599307
Feinstein2024,TIC 343968113,5508502991159287552,107.52594441492064,-49.16372427541225,-7.193886057306818,4.514601135192653,3.41313704551912,0.195,0.0718,0.0718,association,7.112724252279151,0.017294498,2.2601004,2.0136003999999996,0.2465,1.1187227,False,14.707137,none,07100623-4909494,11.325,0.024,0.0014750069189054,7.564298415189268e-05,11.323524993081094,5.583704854063043,False,0.5119990183632583,0.012223797078333931,0.012459769216170091,67.39516933233794,0.050643645224605266,4.935012270459271
Feinstein2024,TIC 134358110,5508980179205357952,107.43349014508485,-47.404832359606246,-6.827947233582226,3.709418384565353,0.770700894410504,0.195,0.0718,0.0718,association,7.403598972796315,0.022793433,2.565712,2.242012,0.3237,1.0224783,False,15.345092,none,07094405-4724174,11.726,0.024,0.0015331322508561,7.862682922681009e-05,11.724466867749145,6.071681300231749,False,0.4321627727069077,0.010368443939295535,0.010501377442424464,81.16692170805842,0.009495258390882,5.932965341163653
Feinstein2024,TIC 238064557,5509089443172896640,104.25851049969236,-48.77347991096269,-13.270550559560087,11.876160608010256,1.782591475677916,0.030199999999999998,0.004900000000000001,0.004900000000000001,association,5.21270410371102,0.03295168,2.849102,2.4481019999999996,0.401,1.0312879,False,16.055864,none,06570206-4846246,12.203,0.024,0.0015813900375044,8.134617243565102e-05,12.201418609962495,5.786733975655771,False,0.47901947872173356,0.011597033473524254,0.011801838918180652,73.08413992050097,0.024390948263425864,5.34725651597833
Feinstein2024,TIC 238063348,5509159708837451776,104.0602305962599,-48.40520093232069,-3.174977699130378,5.067344676523544,5.43037125027262,0.195,0.0718,0.0718,association,5.009989412777864,0.014554107,1.8323689,1.6337689000000002,0.1986,1.0683715,False,14.51219,none,06561445-4824187,11.57,0.023,0.001672371173485,8.585387252482597e-05,11.568327628826514,5.067511669363334,False,0.5919109491753944,0.014520684941901063,0.014664158449236186,45.99973672932632,0.11805222456437629,2.755382890319689
Feinstein2024,TIC 238084794,5509259970554685056,104.77599671761048,-48.15207397698551,-2.8345143667628925,4.784862477453286,5.18740362116298,0.195,0.0718,0.0718,association,4.731133405951939,0.03463782,2.6341505,2.3104505,0.3237,0.9895172,False,16.344818,none,06590623-4809075,12.675,0.027,0.0018533477185796,9.64079512353731e-05,12.673146652281421,6.047972623397136,False,0.4360127262884226,0.010886558949650127,0.011068190278480716,80.50280471524711,0.06443755145565126,5.8848409213947175
Feinstein2024,TIC 130515595,5509295528586671744,105.37156169951118,-47.76700505514553,-2.452650686932725,2.518601557758147,2.84407829405652,0.195,0.0718,0.0718,association,6.080896974011435,0.029490752,2.5723276,2.2587276,0.3136,1.0040846,False,15.685456,none,07012917-4746012,12.094,0.023,0.001630509117171,8.365199316594235e-05,12.09236949088283,6.012207717946712,False,0.44195514250718415,0.010591915475758995,0.010758973790016058,79.47773791751074,0.035784590359231976,5.810560718660198
Feinstein2024,TIC 134468359,5509773270686988800,108.05257994326348,-46.7321757858205,-4.242864877540288,-1.5817159763931814,0.667838129132006,0.195,0.0718,0.0718,association,8.415069423325853,0.025416223,2.6286373,2.2735372999999997,0.3551,1.0718985,False,15.405146,none,07121263-4643558,11.701,0.024,0.0016241472411912,8.32903169697525e-05,11.69937585275881,6.324664368782054,False,0.3908765000675981,0.009469867621987982,0.009581624974463965,123.65253532723742,0.005400925483368547,9.152477594483994
Feinstein2024,TIC 134628183,5511620759459968896,108.88259114516988,-44.92402524499094,-7.114728934069277,1.9445571761247256,0.505755511230645,0.195,0.0718,0.0718,association,5.973808431320083,0.020548135,2.4000788,2.1475788000000002,0.2525,1.044297,False,15.219158,none,07153183-4455265,11.683,0.025,0.0017454693663102,8.952547128479905e-05,11.681254530633689,5.562510988098635,False,0.5154271904642955,0.012436133641164915,0.012562650441307666,66.80380964490904,0.007570758522888933,4.892160119196306
Feinstein2024,TIC 284419333,5511674154493369600,108.88912986645155,-44.71531555255151,-5.480839307023533,2.097265178005183,1.41228967103588,0.195,0.0718,0.0718,association,4.426812693733992,0.025049834,2.080679,1.853179,0.2275,1.1745,False,15.312589,none,07153339-4442551,12.095,0.027,0.0025303013519156,0.0001317538147166,12.092469698648085,5.322925431652019,False,0.5532042246437134,0.013682332161810584,0.013837036996937946,57.43480906240009,0.02458943790518215,3.977409479105619
Feinstein2024,TIC 238236508,5514007451307863808,119.92242147519316,-50.59993016283206,-17.26920256260436,19.957736126359965,0.515940853249861,0.045,0.009,0.009,association,13.82681719833073,0.033421557,3.4211025,3.4211025,,1.089473,False,15.777121,none,07594141-5036000,11.473,0.024,0.0013812054481783,7.083202951495693e-05,11.471618794551823,7.175229900346816,False,0.26557796044521,0.006585184057059934,0.006658230105110852,224.34032076956538,0.002299813299187611,44.95708884582681
Feinstein2024,TIC 255557420,5550588035661403008,96.03240705369927,-49.05332621588518,-4.404804390332128,-3.078546058823153,1.19110146128398,0.195,0.0718,0.0718,association,7.184757223081218,0.024340434,2.594348,2.3038480000000003,0.2905,1.0819563,False,15.391907,none,06240778-4903118,11.777,0.024,0.0011604778678336,5.951246121102605e-05,11.775839522132166,6.057900010469801,False,0.43444358719425535,0.010467451795684035,0.010570642728324697,80.77348120899096,0.014746194462043288,5.904455160071808
Feinstein2024,TIC 255741185,5551124940933094912,99.0443033279639,-49.210508467530495,-1.2126235370793943,-0.1787806714622283,2.4822336354138,0.195,0.0718,0.0718,association,8.348677440281426,0.013395472,2.1234608,1.9230608000000002,0.2004,1.121694,False,14.088972,none,06361062-4912378,10.834,0.026,0.0010946962853839,5.613840137412807e-05,10.832905303714616,5.440993713539374,False,0.5347982196468768,0.012978332662550662,0.013162854840361171,62.872468824322695,0.03948045435196159,4.558513351148605
Feinstein2024,TIC 319562217,5551303199256033280,100.78896616560654,-49.013495932965874,-1.0575750130035266,6.068092618436285,5.43036021876985,0.195,0.0718,0.0718,association,5.138772347121893,0.014950859,1.8187532,1.6155532,0.2032,1.0021466,False,14.404721,none,06430935-4900486,11.415,0.025,0.0014349789362061,7.36091868206965e-05,11.413565021063793,4.967861913168678,False,0.6065734104510498,0.014934655400833607,0.015006254067629121,42.967683893068845,0.126382428065801,2.433326836853637
Feinstein2024,TIC 319476668,5551303817731315584,100.74809842971752,-49.00074641928836,-0.9783373717567496,5.988526751386676,7.02830805093617,0.195,0.0718,0.0718,association,5.157240123671932,0.010088225,1.3851328,1.3390328,0.0461,0.99202275,False,13.345334,none,06425954-4900028,10.947,0.021,0.0014251356738258,7.310571356514057e-05,10.945574864326174,4.507661628551807,False,0.6726907560445524,0.016249518312653977,0.01653317585937164,36.57805940215527,0.1921454600328536,1.783273109888619
Feinstein2024,TIC 255781884,5551538941421122304,99.97393690853151,-48.64242727948949,0.8563624716816244,0.5957727360635594,7.9645636751502,0.195,0.0718,0.0718,association,8.437081680954707,0.008935681,1.6993923,1.5297923,0.1696,1.0210171,False,13.080593,none,06395374-4838327,10.287,0.021,0.0011653792588563,5.97631019838484e-05,10.285834620741145,4.916795888806623,False,0.6140499249804319,0.014978548622665011,0.015089485633588806,42.2371216161978,0.1885678609333979,2.3574936180556194
Feinstein2024,TIC 255741939,5552012723556654464,99.1136603969366,-48.10008702359838,-12.953254368091802,14.514666445951049,0.3758268373857802,0.030199999999999998,0.004900000000000001,0.004900000000000001,association,6.028448439392214,0.03855533,2.9942265,2.5390265,0.4552,1.0405728,False,16.442392,none,06362730-4806007,12.549,0.03,0.0011884255473781,6.096835230004842e-05,12.547811574452622,6.448839328423471,False,0.3709892744949703,0.00964265570831635,0.009798915578933864,147.12012312475187,0.002554557659437889,14.502561806365946
Feinstein2024,TIC 156831398,5552244793526284672,98.45615981058398,-47.84010707911118,-4.497021536857515,-5.720607763200714,3.72505903189121,0.195,0.0718,0.0718,association,10.917116070383363,0.009736073,1.9545269,1.3222269,0.6323,1.0632007,False,13.081764,none,06334948-4750243,9.977,0.023,0.0010474459788452,5.371519366924895e-05,9.975952554021156,5.166492192689526,False,0.5771015329641347,0.014098004096902206,0.01421479282020488,50.374861404309925,0.07394678472648869,3.222937316418033
Feinstein2024,TIC 170160263,5552639964877361152,101.72121477926493,-46.28562098460648,-12.811951079043912,12.299590144257706,4.991604581297226,0.030199999999999998,0.004900000000000001,0.004900000000000001,association,5.35652197563614,0.023210898,2.5381374,2.2262374,0.3119,0.98237824,False,15.291602,none,06465311-4617083,11.675,0.023,0.0014127853112502,7.25161090159527e-05,11.67358721468875,5.318001669619516,False,0.5539542525117936,0.01349532462284253,0.013634120349378387,57.213229400801545,0.08724563590579795,3.953730027841944
Feinstein2024,TIC 219203763,5554253704348670720,92.83762576990436,-48.18201051914527,-0.9706536068639124,-1.7573978073149932,0.318044196812524,0.195,0.0718,0.0718,association,6.03882617657797,0.020720297,2.309227,2.162627,0.1466,0.9706374,False,15.057281,none,06112104-4810551,11.651,0.025,0.0013643953082086,6.997666440929609e-05,11.649635604691792,5.554398249306091,False,0.516699233831716,0.012461952703401002,0.01261308661581484,66.584382164029,0.004776558503299316,4.87625957710355
Feinstein2024,TIC 231947452,5554669525902464000,94.25950930377206,-47.49527305773012,-1.086535106870298,-3.04805472590719,1.63437422512645,0.195,0.0718,0.0718,association,6.757245083276167,0.013284499,1.958415,1.799515,0.1589,1.0334606,False,14.081941,none,06170228-4729429,10.971,0.025,0.001325604772385,6.79806044549645e-05,10.969674395227615,5.118522749941421,False,0.5842766385143492,0.014349435339602645,0.014524159240529633,48.25513022176084,0.033869439738646125,2.996408984046975
Feinstein2024,TIC 293692895,5555416163017823104,98.24891795682392,-46.55021955954686,-6.39326724859206,-10.993668106546297,0.499983943494553,0.195,0.0718,0.0718,association,9.789434373363047,0.010184633,1.705369,1.078269,0.6271,1.0779808,False,12.702385,none,06325975-4633005,9.808,0.023,0.0010096611297315,5.1777501917464265e-05,9.806990338870268,4.76077833536103,False,0.6364699960808577,0.015480426528115654,0.01564219171877046,40.04636038295619,0.012485128204243679,2.1300900397513
Feinstein2024,TIC 156836265,5556524470738581632,98.69120847031492,-44.76426867498782,-5.613988541453565,-6.671587289590467,1.07473020261407,0.195,0.0718,0.0718,association,7.921994152336246,0.019470677,2.5578518,2.2533518,0.3045,1.001274,False,15.096284,none,06344590-4445512,11.465,0.026,0.0011686164902734,5.992954187870879e-05,11.463831383509726,5.958003970967333,False,0.4508916639733406,0.010888265483110837,0.011023414325775083,77.93618796459876,0.013789873878643494,5.698854200333243
Feinstein2024,TIC 170316724,5557462766474663040,103.10225962728724,-47.71625200302941,-2.9828162629007835,3.9546273159983096,4.26324206268441,0.195,0.0718,0.0718,association,5.277831543848683,0.026184712,2.3911724,2.1218724,0.2693,1.0263765,False,15.6194935,none,06522455-4742585,12.095,0.026,0.0014922561772262,7.664274319436548e-05,12.093507743822775,5.705785365982141,False,0.49225870927274573,0.011942772981928862,0.012148935845110564,70.80037265045137,0.06021496643432188,5.181766134090679
Feinstein2024,TIC 130376273,5557612712373718656,104.62166480547006,-46.77262069500642,-9.326431265368718,-4.571044628323007,0.303252783552626,0.195,0.0718,0.0718,association,6.646108712411528,0.016483393,1.6243496,1.6081496,0.0162,1.0999871,False,13.4579525,none,06582922-4646212,10.668,0.025,0.0015230876946686,7.810882304736842e-05,10.666476912305331,4.779314116740654,False,0.633752102104594,0.015442868222386719,0.01567862598698644,40.31193745149396,0.007522654645848273,2.1576572500819755
Feinstein2024,TIC 170434636,5557786641368501888,103.64824238085104,-46.459300018453646,-4.151494301838041,-1.6570811787161994,2.91421713483326,0.195,0.0718,0.0718,association,5.279987324090583,0.011788746,1.5817204,1.5704204,0.0113,1.0412114,False,13.80219,none,06543559-4627334,11.1,0.023,0.0015876314119415,8.146325107329817e-05,11.098412368588058,4.711576768109278,False,0.6434938027786399,0.01557949206486331,0.015836936125840695,39.36003412848719,0.07404000528353373,2.058848571816653
Feinstein2024,TIC 170277600,5557819832876088576,102.7320359107712,-46.42553400278605,-12.083955196910704,12.353305862348918,1.43729527554597,0.030199999999999998,0.004900000000000001,0.004900000000000001,association,5.303504657164789,0.029713642,2.825511,2.381811,0.4437,1.05934,False,15.953696,none,06505570-4625320,12.129,0.027,0.0014824351931907,7.610239755278064e-05,12.127517564806809,5.750332337580456,False,0.4849726196412685,0.011880204307891662,0.01209846836663947,72.0572231118812,0.01994658152888188,5.272842254484144
Feinstein2024,TIC 134361283,5558201294692005632,107.6006576690146,-45.0024010774057,-17.13302883854893,9.551957957588687,1.7884568086625898,0.030199999999999998,0.004900000000000001,0.004900000000000001,association,5.381067252985686,0.024256136,2.624384,2.292384,0.332,0.9834902,False,15.524427,none,07102418-4500087,11.865,0.027,0.001925003079141,9.90561484541988e-05,11.86307499692086,5.517417096549401,False,0.522610713658255,0.012768814175950216,0.012899888915121838,65.56465189395104,0.027277759539627664,4.802366079271813
Feinstein2024,TIC 134197519,5558500224415669632,106.59916820026858,-44.44268042124049,-7.971399430141717,-1.7909318333928248,1.22168647143996,0.195,0.0718,0.0718,association,6.80755911144964,0.017294502,2.3139677,2.0493677,0.2646,0.9735884,False,14.894701,none,07062381-4426336,11.482,0.028,0.0015902088517347,8.155099012237022e-05,11.480409791148265,5.645366896636068,False,0.5020601200553826,0.012232068845138222,0.012386756091968265,69.10962929044652,0.01767751446481629,5.059248499307718
Feinstein2024,TIC 170362590,5558891719273931008,103.06982451243034,-45.12673269505306,-12.817569769654275,11.866649326494244,1.8844228129615157,0.030199999999999998,0.004900000000000001,0.004900000000000001,association,5.203387404724444,0.023894705,2.6085615,2.2764615,0.3321,0.99176276,False,15.470648,none,06521677-4507363,11.829,0.023,0.0013958111604209,7.172675982611335e-05,11.82760418883958,5.40903499568927,False,0.5397951752460095,0.01308485948626259,0.01318594928675998,61.39622537017892,0.03069281216556366,4.400752324375986
Feinstein2024,TIC 130579414,5559172026020076160,105.6529545770504,-44.38299157417594,-4.779806145961766,-1.1226160689639493,1.57514645649279,0.195,0.0718,0.0718,association,4.74141878361977,0.0299706,2.402914,2.1309139999999998,0.272,0.97477007,False,15.801393,none,07023671-4422587,12.376,0.029,0.0019540695601653,0.0001011650278595,12.374045930439834,5.753587509800816,False,0.4844260077516978,0.012043900706203647,0.012230559725484036,72.15151366283214,0.021831093715559913,5.2796749031037775
Feinstein2024,TIC 134471363,5559989650354601216,107.98905633286438,-43.82167242553707,-3.203060469160418,-2.4217200826353884,5.45796177914088,0.195,0.0718,0.0718,association,7.448038634516097,0.01032533,1.5760069,1.4651069,0.1109,1.0444586,False,13.058024,none,07115737-4349179,10.527,0.021,0.0016292540018425,8.355183476592019e-05,10.525370745998156,4.885580349770088,False,0.6184965181617295,0.015096468259793605,0.015212340978134953,41.802625939625294,0.13056504600987762,2.3123924586453155
Feinstein2024,TIC 170401983,5562089889361968384,103.43747958715876,-44.00338354168988,-5.962597724946181,-9.254222587915422,3.62426779398919,0.195,0.0718,0.0718,association,10.595845762680796,0.022633657,2.8760748,2.5146748,0.3614,1.0587331,False,15.186505,none,06534501-4400119,11.332,0.021,0.0012177092386253,6.244685416146429e-05,11.330782290761375,6.456460430306674,False,0.36980954017746337,0.008809977036371042,0.008863460552023694,148.65982387588815,0.024379605057348836,15.086825227111262
Feinstein2024,TIC 130293719,5562123012149662080,103.9558107579076,-43.67486379624077,-19.714046270561795,13.162106931490856,0.6656619858175974,0.030199999999999998,0.004900000000000001,0.004900000000000001,association,6.888054886369229,0.038266495,3.0375166,2.6398166,0.3977,1.096838,False,16.37727,none,06554941-4340296,12.411,0.025,0.0013034835482461,6.685991558973546e-05,12.409696516451753,6.60017951178102,False,0.34733097361213894,0.008723536902721818,0.008814910917664898,177.99716306445717,0.0037397336809044802,26.219335318588186
Feinstein2024,TIC 170403073,5562454824142916608,103.41250555724068,-42.509424946133606,-14.221539578915346,-13.716726418800535,1.59410142728331,0.195,0.0718,0.0718,association,9.342648597001032,0.0277734,2.6630602,2.3119601999999997,0.3511,1.5615928,True,14.828894,none,06533901-4230336,11.123,0.023,0.0013078391425326,6.706921527846752e-05,11.121692160857467,5.9740422315147335,False,0.44824385596117633,0.010652017119920643,0.010775080682765559,78.39293484669709,0.020334758870817732,5.731951800485295
Feinstein2024,TIC 130332778,5562489458759467136,104.10357430746592,-42.11218915529464,-16.430788168036184,10.78196642186921,0.3728180337763161,0.030199999999999998,0.004900000000000001,0.004900000000000001,association,5.733557612476158,0.02859415,2.7846813,2.4003813,0.3843,1.1001036,False,15.76952,none,06562488-4206440,11.996,0.028,0.001408025054237,7.226080883266938e-05,11.994591974945763,5.786712878869835,False,0.4790395859069322,0.011778769616746843,0.011943541138615121,73.08067143105421,0.005101458791714033,5.347005176163348
Feinstein2024,TIC 130292176,5562493547567828480,103.73315596782882,-42.22684672658231,-16.961016239561705,11.940920352099951,2.8325166474319583,0.030199999999999998,0.004900000000000001,0.004900000000000001,association,6.1156876720658335,0.023864005,2.6642494,2.3154494000000003,0.3488,1.0225626,False,15.498559,none,06545596-4213368,11.856,0.028,0.0013788337486834,7.075202752520529e-05,11.854621166251317,5.786847655771959,False,0.47901014839026507,0.011698111588775817,0.0118965958656862,73.08574940267928,0.03875607311386643,5.347373145121686
Feinstein2024,TIC 130332969,5562865663534855936,104.23453871041744,-41.99706748293032,-15.88526666335198,11.598850110035857,8.045158190055895,0.030199999999999998,0.004900000000000001,0.004900000000000001,association,5.820318848821198,0.01801525,2.2016,1.9619,0.2397,1.2176845,True,14.542621,none,06565631-4159495,11.217,0.023,0.001403100227964,7.198656630922137e-05,11.215596899772036,5.040330783924048,False,0.5959512921494077,0.014626742162850537,0.014762587378393421,44.80610397643213,0.17955495961638673,2.627823490711557
Feinstein2024,TIC 157008175,5564101995640955008,104.53325154587372,-39.55305806826677,-16.817751249390682,10.853979380392422,1.2038275372631355,0.030199999999999998,0.004900000000000001,0.004900000000000001,association,5.786729652828901,0.026749292,2.7832766,2.4056766,0.3776,1.0601006,False,15.685187,none,06580800-3933112,11.884,0.023,0.0013770252286718,7.067204337400123e-05,11.882622974771328,5.694788941084331,False,0.49402613482848945,0.01178848996182319,0.011986277214835361,70.49549174208558,0.017076659904259585,5.159673314643882
Feinstein2024,TIC 157311851,5564549221995928704,105.83715666942804,-40.59796426795365,-3.397748610266907,-6.212832488950619,5.45633594034506,0.195,0.0718,0.0718,association,6.639859106971592,0.0165765,2.1180496,1.9068496,0.2112,1.0452157,False,14.50406,none,07032091-4035525,11.288,0.023,0.0014408245424767,7.389494261590882e-05,11.286559175457523,5.397353495705769,False,0.5416157071464116,0.013019304193397696,0.013248994179025697,60.85838823160298,0.08965626758928286,4.343275531520434
Feinstein2024,TIC 157530079,5564697243749065472,106.59909993935518,-39.54716002621967,-3.4711832494203074,-6.796795859156269,1.34859130162187,0.195,0.0718,0.0718,association,6.62877928474687,0.018588437,2.3308659,2.0955659,0.2353,1.0407832,False,14.927192,none,07062378-3932497,11.519,0.032,0.0013793423097822,7.074667024242608e-05,11.517620657690218,5.624788451516505,False,0.505354249239899,0.012542043194290697,0.012840817613684385,68.54139200611743,0.01967557503794942,5.018071884501262
Feinstein2024,TIC 157309606,5565562009644657536,105.8141468294091,-38.592092561729565,-12.32507997149218,8.88456080521578,0.3505133340757957,0.030199999999999998,0.004900000000000001,0.004900000000000001,association,4.5498299455179865,0.023153676,2.664568,2.297968,0.3666,1.1493902,False,15.252424,none,07031540-3835317,11.569,0.023,0.001781813495578,9.266476148356566e-05,11.567218186504423,4.857194010335785,False,0.6225537324813903,0.015264614751835714,0.015509602322963278,41.406178140389855,0.008465242382123787,2.271240713403041
