source_paper,star_name,source_id,ra,dec,pmra,pmdec,prot_days,age_gyr,age_err_lo_gyr,age_err_hi_gyr,age_method,parallax,parallax_error,bp_rp,bp_rp_0,ebpminrp_gspphot,ruwe,high_ruwe,phot_g_mean_mag,binary_type,twomass_id,k_m,k_cmsig,A_Ks,A_Ks_err,k_m_0,M_Ks,flag_outside_mann_range,mass_msun,mass_msun_err_lo,mass_msun_err_hi,tau_ce_days,rossby_number,tau_ce_err_days,log_prot,log_age_myr,log_mass_msun,log_tau_ce,log_tau_ce_err,log_mass_err_lo,log_mass_err_hi,log_rossby,log_age_err_lo,log_age_err_hi,cluster_name,p16,p50,p84,inferred_age_gyr,residual_dex,fold
MOCADB,Gaia DR2 53014881576687872,53014881576687872,60.1399898,21.4527203,,,1.852,0.1274,0.01,0.0063,association,6.938449693026262,0.11,3.1868534,2.5887535,0.5981,1.0235492,False,17.453327,,04003357+2127104,13.336,0.032,0.0192252272198081,0.0011366087532607,13.316774772780192,7.523086991785519,False,0.2239282544465464,0.0070113543237133,0.0072081781250748,205.67084005566443,0.0090046795136284,39.26669776375939,0.26764098234591555,2.1051694279993316,-0.6498911052773672,2.3131727219299005,1.594024379669207,-2.1541980849569753,-2.1421744898173896,-2.045531739583985,1.0,0.7993405494535817,,1.9166595073345818,2.734333654141813,3.056827375565517,0.5424174518232187,0.6291642261424815,3
MOCADB,Gaia DR3 945659336523536768,945659336523536768,101.8151925,40.8624891,,,14.54,0.631,0.0112316998134464,0.0114352453653266,association,1.9730079009944792,0.1346,2.326332,2.011532,0.3148,0.96028143,False,17.93251,,06471565+4051450,14.481,0.075,0.0196880532854952,0.0010696969950305,14.461311946714504,5.936956068746959,False,0.4539476660587493,0.0294462836071138,0.0287021144323318,77.40902760486576,0.1878333890747136,5.660654174265634,1.162564406523019,2.8000293592441343,-0.34299421245563655,1.8887916119794366,0.7528666233891302,-1.5309695093919964,-1.542086108406461,-0.7262272054564176,1.0504454876715983,1.0582454876715954,,2.673940487941654,2.879781116383536,3.358226334112601,0.7581953496614697,0.07975175713940175,3
MOCADB,Gaia DR2 507676752281841024,507676752281841024,34.0144834,60.9131214,,,0.497512012720108,0.3981,0.0795999999999999,0.0795999999999999,association,2.5816958384627977,0.0847,2.6359005,2.0128005,0.6231,1.0184588,False,17.554287,,02160345+6054479,13.668,0.052,0.065624291824238,0.0040305188079882,13.602375708175762,5.661901081680773,False,0.4991132355080904,0.0180643100946942,0.0183275325428057,69.61796687485442,0.0071463163182348,5.09608455614887,-0.30319642849600337,2.599992177584098,-0.30180091333982056,1.842721335984684,0.7072366253642267,-1.743178620189997,-1.7368960006775087,-2.1459177644806875,1.9009130677376684,1.9009130677376684,,0.2701506062718563,1.4684315996983808,2.3046091555903088,0.029405705247243518,-1.1315605778857172,3
MOCADB,Gaia DR2 441774911528969088,441774911528969088,50.9248494,50.4627715,,,3.008,0.079,0.0023,0.0015,association,5.775179427277671,0.0289,2.511592,2.036392,0.4752,1.0398072,False,15.30681,,03234192+5027464,11.642,0.019,0.0345105761793086,0.0017738111010068,11.607489423820692,5.415316832499679,False,0.5388014982996537,0.0129136572604569,0.0130691629138325,61.68978593090231,0.048760097876968,4.432124125110933,0.47827783191960466,1.8976270912904414,-0.26857120526091705,1.7902132632057368,0.6466119146481453,-1.888950744325377,-1.8837522282990036,-1.3119354312861322,0.36172783601759284,0.17609125905568124,,0.8002621038226989,1.2334020223056894,1.9687666232046086,0.01711598993023602,-0.664225068984752,3
MOCADB,Gaia eDR3 5290815455681391360,5290815455681391360,119.7622564,-60.729524,,,0.816,0.195,0.025,0.025,association,2.603553891147837,0.2112,2.8882046,,,1.0734571,False,19.110332,,07590294-6043465,14.909,0.133,0.0212624138855669,0.0012519954589916,14.887737586114431,6.965570444100589,False,0.293153967383007,0.0304023639368428,0.0317767944107783,236.7012658794329,0.0034473833376778,48.72466079370333,-0.08830984124613889,2.290034611362518,-0.5329042239390566,2.374200580544133,1.6877488243738428,-1.5170926464961159,-1.4978899158110728,-2.4625104217902716,1.3979400086720377,1.3979400086720377,,0.43301365267666614,1.4736637214576336,2.4385922453787443,0.029762110271587452,-0.8163708899048843,3
MOCADB,2MASS J04055705-2809463,4889151973881979008,61.4880113,-28.1629289,,,0.4123,0.0337,0.0019,0.002,association,15.241644313969315,0.0189,3.078785,,,1.09326,False,14.374763,,04055705-2809463,10.323,0.019,0.0,0.0,10.323,6.2381591125643325,False,0.4048688061757919,0.0094266626203265,0.0095653511136188,108.5912170323776,0.0037968079856501,8.01070541605538,-0.3847866651986415,1.5276299008713388,-0.3926856829194047,2.035794700495692,0.9036707613790034,-2.025642036013144,-2.0192990837748472,-2.4205813656943334,0.2787536009528289,0.3010299956639812,,0.2844451296232497,0.8723452659387966,2.167204129783102,0.007453242743654238,-0.6552846349325422,3
MOCADB,Cl* Melotte 22 BPL 237,65675895409522048,57.9128932,23.3677426,,,0.31825,0.1274,0.01,0.0063,association,8.117417323793795,0.0821,3.1555882,2.663088,0.4925,1.1122673,False,17.106327,,03513906+2322046,13.118,0.033,0.0023219248950652,0.0002886463798458,13.115678075104936,7.662767445178135,False,0.2091170626269987,0.006061115701364,0.0061671568970507,206.81574427859135,0.001538809345053,36.59966500923499,-0.49723158767430703,2.1051694279993316,-0.6796105300592712,2.3155835972509275,1.5634771103860357,-2.21744742561145,-2.209915002659056,-2.8128151849252347,1.0,0.7993405494535817,,0.7171805016093192,1.7196211329199795,2.235778514577054,0.05243498316693669,-0.38554829507935207,3
MOCADB,Gaia DR2 506508555538550528,506508555538550528,26.6133592,59.501415,,,0.9058700203895568,0.3981,0.0795999999999999,0.0795999999999999,association,2.796298400151184,0.0455,2.1827908,1.7251908,0.4576,1.009763,False,16.369932,,01462716+5930053,12.941,0.031,0.0280961660394404,0.001669352818043,12.91290383396056,5.145821405065876,False,0.5800881322405038,0.0153407466351604,0.0156958190975865,49.492534646662584,0.0183031648481281,3.1286461106926646,-0.04293411300445768,2.599992177584098,-0.23650601947497168,1.6945396957766363,0.4953564417446869,-1.8141535027312907,-1.8042160154032638,-1.737473808781094,1.9009130677376684,1.9009130677376684,,0.4767035723081597,1.063753191918513,2.3019272805457835,0.011581190139972592,-1.536238985665585,3
MOCADB,Gaia DR2 6028999215791301632,6028999215791301632,256.480933858665,-29.8994812776476,,,0.8649500012397766,0.166,0.042,0.042,association,7.835669703304589,0.0454,2.8722649,2.4979649,0.3743,1.0541443,False,16.029655,,17055542-2953573,12.177,0.026,0.0012013530174679,6.372171004625855e-05,12.175798646982532,6.646179251528961,False,0.3402569143229885,0.0086340996843363,0.0087371680307532,187.22969469420968,0.004619726601875,29.722763181539943,-0.06300899636553638,2.220108088040055,-0.46819304078499663,2.272374729119548,1.473089181222887,-2.0637829415371436,-2.058629311978844,-2.335383725485084,1.6232492903979006,1.6232492903979006,,0.5679638746172337,1.4385394139786636,2.3777109804939114,0.027449814503302295,-0.7815686740613914,3
MOCADB,2MASS J08505937+1850351,660247150408836864,132.7472372,18.8430244,,,1.651,0.617,0.01,0.04,association,6.341638249510218,0.1202,3.1782246,2.7168245,0.4614,0.9828983,False,17.763645,,08505937+1850351,13.62,0.032,0.0021915614296535,0.0001144816384259,13.617808438570346,7.628815761744702,False,0.2125910345152101,0.0070706969178428,0.007233977090794,205.8881937844389,0.0080189153620365,37.27969500635238,0.21774707326279363,2.7902851640332416,-0.6724550546888899,2.3136314436492276,1.5714723506347332,-2.1505377781893977,-2.1406228709348505,-2.095884370386434,1.0,1.6020599913279623,,1.7170687130413893,2.7028279404625937,3.0421074093744247,0.5044613995802235,-0.08745722357064789,3
MOCADB,Gaia DR3 6619449398126468480,6619449398126468480,329.8858554,-27.8184865,,,0.9288353006889796,0.135,0.065,0.1,association,3.829023565513899,0.1004,2.7703438,2.4246438,0.3457,1.0576122,False,17.50336,,21593258-2749065,13.778,0.048,0.0019254173948462,9.958778509923864e-05,13.776074582605156,6.6915147785916425,False,0.3333120458474813,0.0132075799641708,0.0135439142121674,196.29361616330596,0.0047318670817915,33.16220929403488,-0.03206128745219178,2.130333768495006,-0.47714899071823375,2.292906175758274,1.5206434559025641,-1.8791767512340196,-1.8682558057334615,-2.324967463210466,1.8129133566428555,2.0,,0.6268314481379289,1.5293111773765509,2.5088315005144532,0.033830715064953075,-0.6010225911184552,3
MOCADB,Gaia DR2 1044574636670238720,1044574636670238720,133.45969060896,64.566775722457,,,3.73048996925354,0.116,0.061,0.13,association,6.128525846881333,0.0775,2.9674187,,,1.0448377,False,17.254303,,08535039+6434009,13.379,0.035,0.0013005128412534,6.672109952826303e-05,13.377699487158749,7.3144795974690435,False,0.2481248734136226,0.0075624542177595,0.0076995524884337,216.51697450765633,0.0172295496818963,42.57256083013618,0.571765876572315,2.0644579892269186,-0.605329697457663,2.335491949862724,1.6291297747002123,-2.121337241501075,-2.113534516055019,-1.7637260732904088,1.7853298350107671,2.113943352306837,,1.0584080681104844,3.097600926564615,3.401952963518,1.2519901917354324,1.0331429373376966,3
MOCADB,Gaia DR3 951489565650181760,951489565650181760,102.372769,41.319302,,,15.72,0.631,0.0112316998134464,0.0114352453653266,association,2.072809068176217,0.1528,2.4094677,2.1919677,0.2175,0.95704526,False,18.253948,,06492946+4119094,14.733,0.099,0.0171735194931723,0.0009327937474225,14.715826480506829,6.298622980227485,False,0.3946261889816598,0.0317473324742637,0.0314060135281114,119.6163701801414,0.1314201390355333,8.84650297909656,1.196452541703389,2.8000293592441343,-0.4038140965982475,2.0777906193881335,0.9467716280966825,-1.4982927598326852,-1.5029871865756723,-0.8813380776847444,1.0504454876715983,1.0582454876715954,,2.7141486600943967,3.009575004860051,3.565687676769252,1.0222921003864474,0.2095456456159166,3
MOCADB,Gaia DR2 65294807253267328,65294807253267328,56.1923223,24.3839913,,,0.2859,0.1274,0.01,0.0063,association,7.304990403940584,0.1836,3.1618252,2.6866252,0.4752,0.9145,False,18.09578,,03444613+2423030,13.758,0.039,0.0133232606869964,0.004474846970365,13.744676739313002,8.062774988153702,False,0.1722637097822252,0.006558940011134,0.0067636636274023,214.59,0.001332308122466,30.9,-0.5437858446420112,2.1051694279993316,-0.7638062042776291,2.3316094797640927,1.4899584794248346,-2.1831663411901467,-2.169817999003857,-2.875395324406104,1.0,0.7993405494535817,,0.897816286539076,1.9853154084336524,2.4614144764802415,0.09667527328682082,-0.1198540195656792,3
MOCADB,Gaia DR2 4511381803190090624,4511381803190090624,282.8928267,17.4777578,,,0.794871985912323,0.1072,0.0222,0.0222,association,2.4487183866775437,0.067,2.2131538,1.8846538,0.3285,0.9976361,False,16.933935,,18513429+1728398,13.463,0.039,0.0231610716114213,0.0013628358765392,13.439838928388578,5.384533139548285,False,0.5434179276584812,0.0167528921590532,0.0169898668923598,60.32596080032299,0.0131762838977952,4.286376855353666,-0.09970280881333454,2.030194785356751,-0.2648660380662324,1.7805042475630957,0.6320903512614914,-1.7759102071171966,-1.769810023611242,-1.8802070563764302,1.3463529744506386,1.3463529744506386,,0.4138006416848087,1.125957649068359,2.3270228370481045,0.01336465182619153,-0.9042371362883921,3
MOCADB,2MASS J03373599+2632488,71021927100882560,54.4001112,26.5466901,,,0.325,0.1274,0.01,0.0063,association,7.385659108154691,0.0255,2.1377773,1.8847773,0.253,1.1519417,False,14.186597,,03373599+2632488,10.842,0.02,0.0055199126699513,0.0003123304391049,10.836480087330049,5.178426379924396,False,0.5753578375707953,0.0139974157557074,0.0140727754170414,50.88999884337076,0.0063863235878681,3.2779882709791774,-0.4881166390211256,2.1051694279993316,-0.24006196653544928,1.7066324410026383,0.5156073952814191,-1.853952137652697,-1.8516202430457431,-2.194749080023764,1.0,0.7993405494535817,,0.047129095388869446,2.0704917696098026,2.3218392212004924,0.11762286935591282,-0.034677658389528965,3
MOCADB,Gaia DR2 257345923462418560,257345923462418560,68.2609261,47.2426056,,,4.144440174102783,0.079,0.0023,0.0015,association,7.540523727532485,0.0166,2.0748606,1.8874606,0.1874,1.0155911,False,13.807947,,04330258+4714339,10.556,0.017,0.0236172986264671,0.0015784409133444,10.532382701373532,4.919390255708047,False,0.6136236520199014,0.0148415632841635,0.0150092870074212,42.27877457405535,0.0980264971219399,2.3618172437981424,0.6174658748819372,1.8976270912904414,-0.21209790892908623,1.626122391042239,0.3732462890942926,-1.8285203517572297,-1.8236399377432175,-1.0086565161603018,0.36172783601759284,0.17609125905568124,,0.36581178931145436,1.10860111977993,1.8463658746001625,0.01284106723093468,-0.7890259715105115,3
MOCADB,2MASS J03472762+2249534,64884899871954176,56.8651743,22.8313198,,,1.712,0.1274,0.01,0.0063,association,6.401527889758189,0.0544,2.7458286,2.3413286,0.4045,1.113596,False,16.08691,,03472762+2249534,12.287,0.023,0.0141838285400524,0.0007306348268834,12.272816171459947,6.304234381143049,False,0.3941632096115185,0.0098575185495058,0.0099977033127091,120.11472117416147,0.0142530406203721,8.884282095700089,0.2335037603411344,2.1051694279993316,-0.40432391432433795,2.079596237485411,0.9486223399103032,-2.0062323970150304,-2.0000997553174864,-1.8460924771442766,1.0,0.7993405494535817,,0.796497654071084,1.174162653552735,2.4181906506143322,0.014933536010924621,-0.9310067744465966,3
MOCADB,Gaia DR2 508149954602785792,508149954602785792,27.7741071,60.5734624,,,4.164780139923096,0.3981,0.0795999999999999,0.0795999999999999,association,2.7952034230492204,0.0842,2.5511894,2.0856895,0.4655,0.98409283,False,17.52219,,01510574+6034247,13.883,0.051,0.0290250557601875,0.0030992282274799,13.85397494423981,6.086042041654318,False,0.4296680983199961,0.0165661497221541,0.016603350353445,81.89725896835623,0.0508537183342399,5.987083177088318,0.6195920798031996,2.599992177584098,-0.3668668902954174,1.9132693665365055,0.7772152917350534,-1.780778417876797,-1.779804267791327,-1.2936772867333057,1.9009130677376684,1.9009130677376684,,0.8212901558734692,2.4626002559121773,2.9230380834809684,0.290135089177166,-0.1373919216719206,3
MOCADB,Gaia DR2 4299927296035529472,4299927296035529472,299.6656763,9.2068106,,,1.25764000415802,0.1148,0.0291,0.0291,association,2.004992336943265,0.1251,2.4982586,2.1849585,0.3133,1.0965022,False,17.615406,,19583977+0912245,14.008,0.052,0.0147082618487383,0.0009811831572206,13.99329173815126,5.503855323606544,False,0.5243689533843883,0.0263486215752513,0.0255519548850469,65.26135554119304,0.0192708225829633,4.780388082695147,0.09955634334924564,2.059941888061955,-0.2803630297450979,1.8146560902601019,0.6794631550496758,-1.5792420999171177,-1.5925758680024176,-1.7150997469108562,1.4638929889859074,1.4638929889859074,,0.601698298145982,1.3630693266958052,2.0302383507668753,0.023071154455872236,-0.6968725613661497,3
MOCADB,EPIC 203495957,6048664981981378048,244.4458725,-25.9456947,,,0.606,0.0259,0.0015,0.0015,association,8.382261788649245,0.0608,3.4155369,,,1.3044721,True,15.966338,,16174703-2556439,11.657,0.023,0.0064847286583587,0.0004027168162519,11.65051527134164,6.267321372722666,False,0.4001215590771747,0.0098638798151748,0.0100301373635924,113.70115380932911,0.0053297612178696,8.398080779302541,-0.21752737583371382,1.413299764081252,-0.3978080476312445,2.0557648718159873,0.9241800477056624,-2.005952227969946,-1.9986931192386355,-2.2732922476497013,0.17609125905568124,0.17609125905568124,,0.4758785756846102,1.2206247487134407,2.0624616042615522,0.016619760027212306,-0.19267501536781118,3
MOCADB,Cl* Melotte 22 DH 873,66161020555461120,59.80386,24.2883126,,,0.5426,0.1274,0.01,0.0063,association,6.800568184143455,0.0757,3.0548773,2.5396771,0.5152,1.0107522,False,16.859692,,03591291+2417186,12.835,0.027,0.0110000065431261,0.0008392187891327,12.823999993456876,6.986725990024535,False,0.2907050478853513,0.0080327831088676,0.008154681417386,235.60353771460873,0.0023030214455322,48.39007716733611,-0.2655202105744227,2.1051694279993316,-0.5365474269508669,2.3721818073306755,1.684756314675715,-2.095133959153068,-2.0885930010705374,-2.6377020179050983,1.0,0.7993405494535817,,0.1061113231687953,1.5962842103583867,2.247293986284968,0.039471552672910776,-0.5088852176409449,3
MOCADB,2MASS J14310392+5826208,1611876697631820032,217.7661713,58.4391315,,,0.5829179883003235,0.3,0.06,0.06,association,9.740031378554336,0.0469,3.08391,2.66831,0.4156,1.0336919,False,16.786278,,14310392+5826208,12.802,0.03,0.0013102668509627,6.720462927658211e-05,12.800689733149037,7.743491513184335,False,0.2009984556684574,0.0053386115830353,0.0054462098514871,208.98341233652187,0.0027893026617905,35.01044769710053,-0.23439254255492595,2.4771212547196626,-0.6968072793817188,2.3201118161751313,1.5441976643536406,-2.27257167559851,-2.2639056285878634,-2.5545043587300573,1.7781512503836436,1.7781512503836436,,0.02072337998890365,1.103805773478985,2.0914099297744375,0.012700060021725216,-1.3733154812406776,3
MOCADB,Gaia DR3 598955385818884096,598955385818884096,132.468126,11.709649,,,28.4,4.168699999999999,0.401656438893842,0.4444825682676973,association,1.16509970300262,0.2105,2.2058887,2.0327888,0.1731,1.0097387,False,18.786226,,08495235+1142347,15.704,0.192,0.0075876684747292,0.0009381759455494,15.696412331525272,6.028227789284404,False,0.4379583925508845,0.0759423809003073,0.0680060174010592,80.16717728497244,0.3542596978192927,5.860520093113944,1.4533183400470377,3.620000642300068,-0.3585671469020152,1.9039965922023252,0.7679361592854228,-1.119515791240778,-1.1674526577576732,-0.45067825215528745,2.6038547334646194,2.647854733464619,,3.1781622497743576,3.3474783042937766,3.4930647551948617,2.2257598514896757,-0.27252233800629133,3
MOCADB,Gaia DR2 53174379482675456,53174379482675456,61.3072216,22.3049619,,,0.2252,0.1274,0.01,0.0063,association,7.3118246583912,0.0663,3.275464,2.491064,0.7844,1.0012954,False,16.657433,,04051370+2218186,12.412,0.023,0.0355921557713896,0.0031136921608018,12.376407844228613,6.696536685369656,False,0.3326526225115622,0.0085866692960535,0.0087142060646972,197.1542460445974,0.0011422528528706,33.48878870114882,-0.6474316138206914,2.1051694279993316,-0.47800904838564373,2.294806134763953,1.524899439271107,-2.0661752630433767,-2.059772174523884,-2.942237748584644,1.0,0.7993405494535817,,0.2782298514022045,0.7911240005281769,2.2963379557966435,0.0061819288246702745,-1.3140454274711546,3
MOCADB,Cl* Melotte 22 DH 180,65147438335354624,55.3950581,23.6375489,,,0.5168,0.1274,0.01,0.0063,association,7.346245651129198,0.1015,3.0945377,2.6042378,0.4903,0.9835673,False,17.286898,,03413478+2338158,13.19,0.032,0.0144310737171075,0.0041958991555066,13.175568926282892,7.5058961594154,False,0.2258539132987176,0.0068780126500596,0.0070164579466709,206.53401663615017,0.0025022512437282,39.52979090443729,-0.2866774950129723,2.1051694279993316,-0.6461723801554298,2.3149915912016823,1.5969245171183502,-2.1625370297576767,-2.1538820734017485,-2.6016690862146548,1.0,0.7993405494535817,,0.012449714566395648,1.0694120769055722,2.0785366974356627,0.011733081217387,-1.0357573510937594,3
MOCADB,Gaia DR2 507202377434774016,507202377434774016,31.4013914,60.0230745,,,0.790992021560669,0.3981,0.0795999999999999,0.0795999999999999,association,2.6160526604290077,0.0591,2.3191557,,,0.94483835,False,16.826593,,02053632+6001231,13.298,0.04,0.055283454382042,0.0046928190612722,13.242716545617958,5.330948955468454,False,0.551762087848978,0.0160699288309686,0.0163774939584145,57.86085747547338,0.0136705893426477,4.022939797910839,-0.10182789704549747,2.599992177584098,-0.25824814366045423,1.7623848654354874,0.6045435335330436,-1.7939860465960868,-1.7857525521053175,-1.864212762480985,1.9009130677376684,1.9009130677376684,,0.40679979445390346,1.0977220018104465,2.3468968639770718,0.012523392778012675,-1.5022701757736514,3
MOCADB,Gaia DR3 271353800378434048,271353800378434048,63.8563924,50.1023901,,,3.5007009969833622,0.218,0.093,0.17,association,1.6983580192394323,0.079,2.1283226,1.6612226,0.4671,0.97473544,False,17.293047,,04152554+5006085,13.976,0.063,0.0563053629813035,0.007049358835444,13.919694637018695,5.069840868061611,False,0.5910846091108938,0.0225230703043064,0.0225996744711854,46.24386119409595,0.0757008802160816,2.781471626641782,0.5441550182469908,2.3384564936046046,-0.22835034883117056,1.6650540889349672,0.44427463412917234,-1.6473724075449607,-1.6458978164449032,-1.1208990706879765,1.968482948553935,2.230448921378274,,0.36313854568256443,1.1271309849075901,1.9730685151280711,0.013400808000716503,-1.2113255086970145,3
MOCADB,Gaia DR2 5831285795136962176,5831285795136962176,246.3750452,-60.2142573,,,0.988415002822876,0.0692,0.0138,0.0138,association,2.087944150025539,0.0928,2.5912552,2.1269553,0.4643,0.985806,False,17.569603,,16253002-6012508,13.937,0.057,0.0225091043702615,0.00157911237564,13.914490895629738,5.513085283803564,False,0.5229576421762436,0.0215295302290671,0.0215038798364819,65.50480672459798,0.0150891980641736,4.798029472796955,-0.005060671208304665,1.8401060944567578,-0.2815334861118857,1.8162731695700385,0.6810629113754073,-1.6669654463098027,-1.6674831754537727,-1.821333840778343,1.1398790864012365,1.1398790864012365,,0.5726436278788348,1.3277292645011731,2.131702207637773,0.02126812795569683,-0.5123768299555846,3
MOCADB,Gaia DR3 1932788716892095488,1932788716892095488,342.6447783,41.5951868,,,2.4546230500983928,0.125,0.054,0.13,association,2.704012649873926,0.0336,1.9986229,1.8656229,0.133,1.0370479,False,15.760309,,22503474+4135427,12.489,0.024,0.0317596929116433,0.0016932721965225,12.457240307088355,4.617283902011778,False,0.6569542020998246,0.0163138650072171,0.0165615602996507,38.04476082338857,0.0645193450286951,1.9223216644160657,0.38998480813653436,2.0969100130080562,-0.18246490512605715,1.580294858159029,0.2838260604357674,-1.7874431356823606,-1.78089874982125,-1.1903100500224948,1.7323937598229686,2.113943352306837,,0.33868942721693135,1.00268703497649,1.8809052740792025,0.010062063064850598,-1.0942229780315662,3
MOCADB,Gaia DR3 4358268796048636416,4358268796048636416,249.4323994,-1.7460957,,,4.604308831175743,0.44,0.29,0.92,association,4.6286276832635584,0.0324,2.4494743,2.0059743,0.4435,1.0046711,False,15.37465,,16374378-0144457,11.689,0.022,0.0351999707660647,0.0018051970332259,11.653800029233937,4.981061271658268,False,0.6045881244277465,0.0149148675426203,0.0151209013426648,43.16167469877449,0.1066758614745427,2.4534633093757146,0.6631644459693165,2.6434526764861874,-0.21854038766788028,1.6350982872232538,0.38977956765428434,-1.8263805992086921,-1.820422320178829,-0.9719338412539373,2.462397997898956,2.963787827345555,,0.5024477731186651,1.0298170631401602,1.762540192924892,0.010710680466876699,-1.6136356133460272,3
MOCADB,Gaia DR2 602097141511554944,602097141511554944,129.8442011,11.6873012,,,20.57,0.617,0.01,0.04,association,5.115745324259421,0.0353,2.293951,,,1.0057507,False,15.4778,,08392264+1141143,12.081,0.023,0.0021066472235444,0.000108247311667,12.078893352776456,5.6234379326873185,False,0.5056675826912697,0.0122955008735293,0.0124142432856461,68.48734198575599,0.300347471570413,5.014155216359129,1.313234291694724,2.7902851640332416,-0.2961348872010861,1.835610311438117,0.7001977736917842,-1.9102537750034072,-1.9060797478681086,-0.5223760197433931,1.0,1.6020599913279623,,2.81802131938369,2.9188237527141614,3.1234832729200668,0.8295140621732068,0.12853858868091983,3
MOCADB,2MASS J05522891-5302594,4792149175429007360,88.1206566,-53.0497104,,,2.5205,0.0337,0.0019,0.002,association,20.37356181073626,0.0167,2.6899567,2.6896567,0.0003,1.357179,True,12.883832,,05522891-5302594,9.122,0.024,0.0,0.0,9.122,5.667334806150592,False,0.4984628383157435,0.011838417340249,0.0121302246117337,69.73016039053425,0.0361464821805021,5.104214521053207,0.4014867017741694,1.5276299008713388,-0.3023672139140147,1.8434206641529158,0.7079289187209128,-1.9267063538917546,-1.91613115735821,-1.4419339623787464,0.2787536009528289,0.3010299956639812,,0.5978336922853456,1.2284079131860237,2.124999823801182,0.01692029432325239,-0.29922198768531505,3
MOCADB,LX Tau,64818203322590208,55.8644179,22.6279624,,,0.50491,0.1274,0.01,0.0063,association,7.738056145401186,0.1058,3.168995,2.6780949,0.4909,1.0185274,False,17.326468,,03432743+2237413,13.251,0.032,0.0034074590513238,0.0005883221193766,13.247592540948675,7.690751923592986,False,0.2062499167097713,0.0062360781359558,0.0063657873237292,207.58127223849107,0.0024323485185113,36.03842119593773,-0.2967860277956771,2.1051694279993316,-0.6856062181598265,2.3171881693577188,1.5567657567545512,-2.2050884518857217,-2.19614787493175,-2.6139741971533956,1.0,0.7993405494535817,,0.7365484198231509,1.7096859481843996,2.349645876393903,0.051249065207104254,-0.39548347981493204,3
MOCADB,Gaia DR2 5290768524579343104,5290768524579343104,119.770831,-60.740822,,,4.845,0.195,0.025,0.025,association,2.488029565353047,0.0439,2.1410685,1.8377684,0.3033,0.9365848,False,16.773836,,07590499-6044269,13.475,0.04,0.0220332192164705,0.0011373476307322,13.452966780783528,5.432244464722679,False,0.5360190477258884,0.0150239217932908,0.0152960597196507,62.51180132898042,0.0775053653389741,4.519970064654096,0.6852937813867841,2.290034611362518,-0.2708197771444246,1.7959620136358823,0.6551355585285079,-1.82321668578288,-1.8154204294701632,-1.1106682322490982,1.3979400086720377,1.3979400086720377,,1.4385613845316327,2.1130784918318506,2.5014567753740713,0.1297413736727839,-0.17695611953066726,3
MOCADB,Gaia DR2 5816929952817319936,5816929952817319936,255.8397381,-63.9745576,,,0.8645949959754944,0.31,0.15,0.58,association,3.869962541566585,0.1075,2.9248276,,,1.0822849,False,17.809778,,17032156-6358283,13.792,0.045,0.0204103150087654,0.0010534664828328,13.771589684991234,6.710123491907931,False,0.3305164998855809,0.0131797637555209,0.0135370748850083,199.94215308683124,0.004324225695419,34.54670343166605,-0.06318728236530839,2.4913616938342726,-0.48080685499712217,2.3009043645187486,1.5384066117755566,-1.8800923743090185,-1.8684751686302612,-2.364091646884057,2.1760912590556813,2.7634279935629373,,0.5601450063846475,1.4763591442470303,2.479586827321512,0.029947401437708136,-1.0150025495872423,3
MOCADB,Gaia DR2 248246708826521984,248246708826521984,54.3868752,47.7187457,,,0.81,0.079,0.0023,0.0015,association,5.666254326843845,0.0589,2.8887615,2.4137616,0.475,0.9868472,False,16.37664,,03373281+4743078,12.569,0.024,0.0140074512866327,0.0007211943901977,12.554992548713368,6.321472867219327,False,0.3913348340001931,0.0100789655016939,0.0102152396755389,123.15918468219218,0.0065768541915097,9.115077545584244,-0.09151498112135022,1.8976270912904414,-0.4074514923989865,2.090466805197083,0.9597603677223256,-1.9965840412994051,-1.99075143925739,-2.181981786318433,0.36172783601759284,0.17609125905568124,,0.7639093881974143,1.5073690580429835,2.0534321535722375,0.03216392628033632,-0.3902580332474579,3
MOCADB,Gaia DR3 604921164112524800,604921164112524800,132.8532874,11.8637059,,,40.3,4.168699999999999,0.401656438893842,0.4444825682676973,association,1.1775701740570803,0.1781,2.1532097,1.9408097,0.2124,1.0259048,False,18.32361,,08512480+1151492,15.083,0.12,0.0083563071963282,0.0007754579535102,15.074643692803672,5.429577678592512,False,0.5356333550663768,0.0609398967553702,0.0524641097216578,62.62574596039042,0.6435053089106352,4.532146932904391,1.6053050461411094,3.620000642300068,-0.27113238634593884,1.796752911961958,0.6563039813138609,-1.2150982858962627,-1.280137692405026,-0.19144786582084872,2.6038547334646194,2.647854733464619,,3.609662924042138,3.668433281458337,3.717083744965576,4.660508253883233,0.04843263915826901,3
MOCADB,Gaia DR3 435926815341193216,435926815341193216,47.796805,48.2338082,,,5.4030786072277195,0.15,0.054,0.11,association,1.1616719022272095,0.1407,2.117073,1.783673,0.3334,0.91569036,False,17.998028,,03111122+4814017,14.674,0.083,0.0786352123242996,0.007045538139707,14.5953647876757,4.920782212918674,False,0.6126177393265333,0.0450576049876874,0.0408571472540922,42.37706661437875,0.127500061681816,2.3720200725451623,0.7326412859617203,2.1760912590556813,-0.21281043165598404,1.6271308910892688,0.37511835980129643,-1.3462318966839815,-1.3887319601474686,-0.8944896051275485,1.7323937598229686,2.041392685158225,,1.2582302783134454,1.565793457834354,2.070861374355479,0.03679539401542185,-0.6102978012213274,3
