source_paper,star_name,source_id,ra,dec,pmra,pmdec,prot_days,age_gyr,age_err_lo_gyr,age_err_hi_gyr,age_method,parallax,parallax_error,bp_rp,bp_rp_0,ebpminrp_gspphot,ruwe,high_ruwe,phot_g_mean_mag,binary_type,twomass_id,k_m,k_cmsig,A_Ks,A_Ks_err,k_m_0,M_Ks,flag_outside_mann_range,mass_msun,mass_msun_err_lo,mass_msun_err_hi,tau_ce_days,rossby_number,tau_ce_err_days,log_prot,log_age_myr,log_mass_msun,log_tau_ce,log_tau_ce_err,log_mass_err_lo,log_mass_err_hi,log_age_err_lo,log_age_err_hi,cluster_name,p16,p50,p84,inferred_age_gyr,residual_dex,fold
MOCADB,Gaia DR3 4515172816206198656,4515172816206198656,288.875791,18.089237,,,3.3928103811182337,0.063,0.022,0.04,association,1.2383465834966063,0.1106,2.2647018,1.5319018,0.7328,0.96960413,False,18.047216,,19153018+1805212,14.376,0.073,0.1196447866374588,0.0297838497941667,14.25635521336254,4.720566264871724,False,0.6416009051631146,0.0343592420935167,0.0329899999750873,39.544997266918514,0.0857961971325384,2.0780479619169805,0.5305595882819608,1.7993405494535817,-0.19273503202584333,1.597091549861644,0.3176555669726061,-1.4639564245332797,-1.4816176847826175,1.3424226808222062,1.6020599913279623,MOCADB,0.2793107430605722,0.9736520198210407,1.9795748720433377,0.009411352060113128,-0.825688529632541,2
MOCADB,Gaia DR3 3335223799640941568,3335223799640941568,86.4842244,8.1343818,,,0.5154795020474752,0.1175,0.0162,0.0162,association,3.90340153747404,0.2407,2.9325848,2.5501847,0.3824,1.0682126,False,18.617094,,05455620+0808037,14.689,0.095,0.0054444906512624,0.0002869450287961,14.683555509348738,7.640771653584276,False,0.211203726901161,0.0171485703018575,0.018005680028299,206.25860491739,0.0024991902871346,37.00812954090226,-0.287788599681465,2.070037866607755,-0.6752984225097781,2.314412075962254,1.5682971356059803,-1.765772081795927,-1.7445904717955703,1.209515014542631,1.209515014542631,MOCADB,0.68915564790442,1.8328226373423702,2.581561104970959,0.06804913942806766,-0.23721522926538485,2
MOCADB,Gaia DR2 4084617394338908672,4084617394338908672,288.978835407006,-17.7709035011196,,,22.5664,3.0903,0.6181,0.6181,association,3.606927565201127,0.0414,2.1205244,1.7929244,0.3276,1.0029255,False,15.808185,,19155492-1746148,12.584,0.026,0.015836215287869,0.0008221959092957,12.56816378471213,5.353850888944203,False,0.5483622400786491,0.0138513722164026,0.0140933180249256,58.86526964533625,0.3833567761765597,4.130277848945508,1.3534622819471904,3.490000641890952,-0.2609324581313895,1.76985913774067,0.6159792681709273,-1.8585072001380665,-1.850986747822255,2.7910587435918255,2.7910587435918255,MOCADB,3.2132019953949817,3.356756327407152,3.5151103743011745,2.273821284245862,-0.13324431448380025,2
MOCADB,Gaia DR3 5870116457043274240,5870116457043274240,203.8766233,-58.7818108,,,3.422952770806395,0.1122,0.0224,0.0224,association,1.382368807039654,0.0798,1.9451332,1.8305333,0.1146,1.0125853,False,17.545,,13353041-5846549,14.342,0.082,0.0201325195510449,0.0014241584988629,14.321867480448956,5.024987107702209,False,0.5976011222569595,0.0264159015727601,0.0261393131094583,44.31869702465825,0.077234959522883,2.5757359973159923,0.5344009068738769,2.0499928569201424,-0.22358859561443284,1.646586983594938,0.4109013475136645,-1.5781345622856575,-1.5827058290237008,1.3502480183341627,1.3502480183341627,MOCADB,0.37506088202687726,1.148908684202963,2.1372760143399097,0.014089925091370118,-0.9010841727171794,2
MOCADB,Gaia DR3 3426275633146191616,3426275633146191616,92.0357866,24.3238514,,,5.019,0.1549,0.0758773812529767,0.1487347109276713,association,1.0291952776627282,0.2059,2.3219013,2.0695014,0.2524,0.9700121,False,18.6994,,06080857+2419258,15.106,0.105,0.0412636713400707,0.0084834940142093,15.06473632865993,5.127225252837464,False,0.5819139423518234,0.0773442967707744,0.0619762537370631,48.95313817377561,0.1025266241805249,3.0710026771781473,0.7006171956820569,2.190051417759206,-0.23514123721469588,1.6897805377707915,0.4872801950439122,-1.111571704877346,-1.2077746789920751,1.8801123337215357,2.1724123337215357,MOCADB,0.9230026369572633,1.7802619159757107,2.492140816040677,0.06029230896126154,-0.40978950178349516,2
MOCADB,Gaia DR2 3347771464995303552,3347771464995303552,86.2342313,15.0822912,,,0.7039290070533752,0.0213,0.0021,0.0021,association,4.32952598292598,0.0746,2.8268871,2.411287,0.4156,0.98649466,False,17.00528,,05445622+1504564,13.19,0.033,0.007879968276502,0.0004062508864129,13.182120031723498,6.364321783388025,False,0.3844261037444553,0.0115686243854508,0.0117493911105325,130.59574192946835,0.0053901375087217,9.678829934452448,-0.15247113830057824,1.3283796034387378,-0.41518713003765984,2.115929017010398,0.9858228589897343,-1.9367182795379632,-1.9299846392805584,0.3222192947339193,0.3222192947339193,MOCADB,0.6922181364472784,1.703704307400958,2.4678684017282064,0.0505480384768872,0.37532470396222006,2
MOCADB,Gaia DR2 5761801126979778944,5761801126979778944,132.1915404,-4.5217904,,,0.3885070085525512,0.2692,0.062,0.062,association,4.539510115072306,0.0446,2.2745848,2.0271847,0.2474,1.6324724,True,15.317456,,08484598-0431183,11.91,0.03,0.0027344295741368,0.0001435618727824,11.907265570425864,5.192310511142846,False,0.5731662062438954,0.014549834610165,0.0148228258294524,51.53746935537492,0.0075383408112962,3.3471812028713037,-0.41060114224725086,2.430075055551939,-0.24171942342900307,1.712123089574236,0.5246792239433606,-1.8371419433310594,-1.8290689943897827,1.792391689498254,1.792391689498254,MOCADB,0.6285275785630126,1.7127434009869964,2.565730225022201,0.05161113393968643,-0.7173316545649426,2
MOCADB,Gaia DR3 604900754427832448,604900754427832448,133.159314,11.6598339,,,11.4,4.168699999999999,0.401656438893842,0.4444825682676973,association,0.976326326970428,0.156,2.0663414,1.9031414,0.1632,0.9589683,False,18.268728,,08523824+1139356,15.072,0.104,0.0084719709378102,0.0004730759284319,15.063528029062187,5.011503030896456,False,0.5991980163422774,0.0602388897139322,0.0513012650906044,43.84692888631003,0.2599954042290822,2.5253197697652405,1.0569048513364727,3.620000642300068,-0.2224296330472897,1.6419391800410001,0.4023163786731535,-1.2201230413816633,-1.2898719250422936,2.6038547334646194,2.647854733464619,MOCADB,1.8109266554274586,2.6061859033873267,3.209230788015909,0.40381821374197957,-1.0138147389127412,2
MOCADB,Gaia DR3 4528898603960984704,4528898603960984704,275.560258,21.4627636,,,1.5493965403897365,0.19,0.11,0.23,association,2.2745698699062658,0.0809,2.2932014,1.8714014,0.4218,1.0307952,False,17.441616,,18221447+2127461,13.671,,0.0174348530036154,0.0009557407775928,13.653565146996383,5.438061556824243,False,0.5349357561110393,0.017271589491653,0.0174388308488782,62.83183662319584,0.0246594182767807,4.554171128494332,0.19016258190608626,2.278753600952829,-0.27169837207558684,1.79817975466519,0.6584093457267376,-1.762667692792199,-1.7584826348220903,2.041392685158225,2.361727836017593,MOCADB,0.33348965939547004,1.0902010663303832,2.193041334387997,0.012308384830882705,-1.1885525346224457,2
MOCADB,Gaia DR2 5832031092235829120,5832031092235829120,246.4387966,-58.6317623,,,1.944530010223389,0.1023,0.0205,0.0205,association,3.605706443184224,0.056,2.49539,,,1.0129102,False,16.544922,,16254532-5837541,12.998,0.033,0.024973839788524,0.0012845931070618,12.973026160211475,5.757977989981928,False,0.4836354944318832,0.0132174177362054,0.0135059443064992,72.28787721050016,0.0268998078967096,5.28955631960146,0.28881465006709683,2.00987563371216,-0.31548183338978136,1.8590654715404087,0.7234192455645273,-1.878853383916854,-1.8694750454813736,1.3117538610557542,1.3117538610557542,MOCADB,0.3033646993525413,1.1049428197361484,2.2326397736520867,0.01273335419552715,-0.9049328139760118,2
MOCADB,Cl* Melotte 22 DH 598,64997187496822912,57.2548563,23.6375071,,,0.3242,0.1274,0.01,0.0063,association,7.406563177256344,0.1528,3.2330704,2.8358703,0.3972,0.8294257,False,17.813745,,03490114+2338158,13.573,0.036,0.0051017457655806,0.0007100757348135,13.56789825423442,7.91598191262041,False,0.1848109891761781,0.0064100456137939,0.0065940790882927,213.3054658899605,0.0015198860406476,31.841751131236865,-0.4891869894875039,2.1051694279993316,-0.7332722084585508,2.3290019842606533,1.5029969436674189,-2.193138880036798,-2.1808458483055255,1.0,0.7993405494535817,MOCADB,0.9460117688015085,2.061191661298967,2.6421530504044703,0.1151308368168184,-0.04397776670036446,2
MOCADB,Gaia DR2 5340174461139178112,5340174461139178112,166.482085,-58.380547,,,14.1119,0.36,0.02,0.02,association,2.041579127777347,0.0644,2.1158066,1.8587066,0.2571,1.0504922,False,17.139818,,11055570-5822499,13.902,0.057,0.0074041557974311,0.0003803689722736,13.894595844202568,5.444426929325967,False,0.5339427213057113,0.0186160251529382,0.0188273727975452,63.12520747711273,0.2235541167150467,4.585522655919687,1.1495854902932672,2.5563025007672873,-0.27250532940419464,1.8002028185487708,0.661388843527402,-1.7301130429263714,-1.7252102779192002,1.3010299956639813,1.3010299956639813,MOCADB,2.675755884526005,2.897580624916118,3.4450620246499826,0.7899154802247178,0.34127812414883074,2
MOCADB,Gaia DR3 3051569797042568832,3051569797042568832,105.936172,-8.256293,,,1.821,0.1445,0.0451728791191983,0.0657170063406701,association,0.97648161574602,0.1672,2.0927715,1.8442715,0.2485,0.936534,False,18.535604,,07034468-0815226,14.967,0.139,0.0427959492891219,0.0142651650996227,14.92420405071088,4.872524406827088,False,0.6193758701380467,0.0651139161616931,0.055151833281033,41.716700689368,0.0436515824575768,2.3034733171712403,0.26030994579492,2.1598678470925665,-0.2080457180461098,1.620309953420315,0.36238318586483953,-1.1863261839916428,-1.2584400467667927,1.6548777714498755,1.817677771449875,MOCADB,0.31878155826374993,1.08338416338907,2.2183398496235283,0.01211669464764557,-1.0764836837034966,2
MOCADB,Gaia DR2 3213217870550653184,3213217870550653184,76.2686235,-3.150674,,,0.7941769957542419,0.0871,0.016,0.016,association,3.998782732558216,0.0521,2.5117435,2.1842437,0.3275,1.0707244,False,16.487036,,05050447-0309025,12.903,0.033,0.0055964804863427,0.0002906416740661,12.897403519513658,5.9070425599181835,False,0.4592348538820228,0.0123695869373905,0.0126420790809975,76.49698770535107,0.0103818074355192,5.594564326474715,-0.10008269692673985,1.9400181550076632,-0.3379651583404593,1.8836443338634068,0.7477662717446037,-1.9076448026996737,-1.8981814973231257,1.2041199826559248,1.2041199826559248,MOCADB,0.5881773876050862,1.6336404711092918,2.7146735790909666,0.04301703483032036,-0.3063776838983714,2
MOCADB,Cl* Melotte 22 DH 552,65000863988835200,57.0373508,23.7063615,,,0.7512,0.1274,0.01,0.0063,association,7.548655100367121,0.0839,3.0857983,2.6371982,0.4486,1.0614438,False,16.795107,,03480894+2342235,12.828,0.028,0.0039802443476232,0.0011908881742747,12.824019755652376,7.213367669747019,False,0.2606615528606533,0.0072918776360365,0.0074435537748641,222.13654106978785,0.0033817038672804,44.285384659586754,-0.1242444207419455,2.1051694279993316,-0.5839230218114195,2.346620005102462,1.646260421280057,-2.137160627789965,-2.128219669786681,1.0,0.7993405494535817,MOCADB,0.7113287562234961,1.808900120324265,2.6196974893726614,0.06440211355660998,-0.29626930767506665,2
MOCADB,Gaia DR2 4130917073061865088,4130917073061865088,251.5156803,-18.4491551,,,1.098,0.0126,0.0023,0.0003,association,7.47613932056744,0.0421,3.556223,,,1.2432935,True,14.749613,,16460376-1826566,10.218,0.023,0.0187742008143056,0.0010251051014021,10.199225799185694,4.567612729272552,False,0.6641041489154439,0.0161397268612862,0.0163545903684262,37.3461088774052,0.0294006533211898,1.849800775286212,0.04060234011407314,1.100370545117563,-0.17776380654709972,1.5722453590000396,0.2671249571311559,-1.7921038192818506,-1.786360329127506,0.36172783601759284,-0.5228787452803376,MOCADB,0.5078844139869891,1.5120384255819204,2.770135089731141,0.03251160617877784,0.4116678804643574,2
MOCADB,Gaia DR3 3051548395227298560,3051548395227298560,105.776106,-8.465829,,,5.571,0.1445,0.0451728791191983,0.0657170063406701,association,1.0543772362474888,0.2068,2.166708,1.903308,0.2634,1.0812013,False,18.586176,,07030626-0827569,15.158,0.151,0.0371986477907852,0.016093408498262,15.120801352209217,5.235781457394669,False,0.5651684025483394,0.0784705206343593,0.0640021642337397,53.90024907571915,0.1033575928781674,3.5996832909738545,0.7459331584594429,2.1598678470925665,-0.2478221266934241,1.731590772087675,0.5562642921470039,-1.105293465934427,-1.19380534009613,1.6548777714498755,1.817677771449875,MOCADB,1.1424773834123167,1.9149462040009697,2.6027497295566726,0.08221408051685512,-0.2449216430915968,2
MOCADB,Gaia DR3 3425515247840063744,3425515247840063744,92.4641063,24.2902913,,,4.605,0.1549,0.0758773812529767,0.1487347109276713,association,0.97985892038111,0.1812,2.2058086,1.8329086,0.3729,0.9697157,False,18.365974,,06095139+2417252,14.926,0.087,0.0500261286300672,0.0090597134753307,14.875973871369933,4.831791624778319,False,0.6254070500243896,0.0678760444028032,0.0564815877438205,41.127368254759645,0.1119692359470889,2.2422999211811914,0.6632296345328678,2.190051417759206,-0.2038372273952405,1.614130919842175,0.3506937016588076,-1.1682834749001911,-1.248093103410078,1.8801123337215357,2.1724123337215357,MOCADB,0.49274052739002683,1.3112561709022181,2.1893675118906457,0.020476520990202567,-0.8787952468569877,2
MOCADB,Gaia DR3 3409459835451215872,3409459835451215872,70.426191,18.248606,,,3.590100206826887,0.389,0.0792940126876629,0.0995956558773063,association,1.6204302713913634,0.1453,2.4507542,1.8997542,0.551,0.9803125,False,18.074669,,04414228+1814549,14.304,0.056,0.0747063916574555,0.0043339115187826,14.229293608342545,5.277445346734137,False,0.559609184675093,0.0348510387687146,0.032755889543282,55.54260087027252,0.0646368760298435,3.7751957409720633,0.5551065707690171,2.5899496013257077,-0.2521151661941897,1.7446262124174934,0.5769394743811488,-1.4577842728085126,-1.4847106020481582,1.8992403959572415,1.9982403959572421,MOCADB,0.7588136328142835,1.6531190817224055,2.451231193143521,0.04499031995494315,-0.9368305196033022,2
MOCADB,Gaia DR2 2128108981810511616,2128108981810511616,294.3163756,46.3377575,,,15.9565,1.1,0.2,0.2,association,0.9418227858745308,0.1176,2.1179142,1.9552143,0.1627,1.0663844,False,18.341705,,19371593+4620159,15.193,0.16,0.0118324555322753,0.0010644192352331,15.181167544467725,5.051013510889263,False,0.5930876965345967,0.0512837100067441,0.0466368121862722,45.652091938064856,0.3495239609533735,2.7182312951220178,1.202937636552238,3.041392685158225,-0.22688108521056274,1.6594606832140641,0.4342864082174444,-1.290020564277563,-1.3312711430094755,2.3010299956639813,2.3010299956639813,MOCADB,2.7846547342608576,3.017236960198742,3.241544783172663,1.0404877229534322,-0.024155724959483038,2
MOCADB,UCAC4 309-085905,6042167280580578560,243.0842026,-28.2229347,,,3.661,0.0126,0.0023,0.0003,association,7.765983688030548,0.0202,2.5460958,2.2003958,0.3457,1.1376517,False,14.127577,,16122022-2813222,10.462,0.021,0.0049299271402875,0.0002561704304721,10.457070072859713,4.908052442870865,False,0.6152710915214319,0.0150529042449947,0.0151287910614478,42.1177961999058,0.0869228765584887,2.3451075002826194,0.5635997288815311,1.100370545117563,-0.21093348973508333,1.6244656387893364,0.3701627556692094,-1.8223797010074998,-1.820195774972144,0.36172783601759284,-0.5228787452803376,MOCADB,0.3582839664694459,1.1133111797007709,2.0978230482153823,0.012981090560078372,0.012940634583207933,2
MOCADB,Gaia DR2 66289044940711168,66289044940711168,60.4828109,24.733813,,,0.5678,0.1274,0.01,0.0063,association,7.2050917204075295,0.0721,3.0205793,2.4651794,0.5554,0.984884,False,16.339365,,04015585+2444026,12.349,0.024,0.0105492857624485,0.0008348492331938,12.338450714237553,6.626648282883725,False,0.3432460362970848,0.0089585739077281,0.0091613124912997,183.32851687776724,0.0030971722766871,28.24240052386876,-0.2458046118101616,2.1051694279993316,-0.46439446916547716,2.2632300250242974,1.4509016077467065,-2.0477611190541296,-2.038042302871876,1.0,0.7993405494535817,MOCADB,0.6040344893870855,1.6418841452344923,2.4640522877102744,0.04384137285357891,-0.46328528276483927,2
MOCADB,Gaia eDR3 206784292845087616,206784292845087616,76.9543703,46.3917402,,,3.660690069198608,0.3162,0.1311,0.1311,association,4.551880609868465,0.2378,2.8377638,,,2.5130103,True,17.176622,,05074905+4623306,13.284,0.033,0.0070438668496976,0.0004526961634039,13.276956133150303,6.567910445828677,False,0.3521237989473195,0.0197223893370833,0.0198409743284101,171.74192689887963,0.0213150634518849,23.84568857134002,0.5635629610763865,2.49996186559619,-0.45330462133081684,2.234876331258964,1.3774098676973645,-1.7050404721000954,-1.7024370048097524,2.117602691690084,2.117602691690084,MOCADB,0.706335879452687,2.1433307438658966,2.9810527980179464,0.1391011574909768,-0.35663112173029354,2
MOCADB,Gaia DR2 2993303106774038016,2993303106774038016,93.7888904,-15.0250588,,,5.2955,0.133,0.01,0.015,association,15.313428626197393,0.0135,2.014307,1.816007,0.1983,1.1469712,False,12.613076,,06150934-1501293,9.463,0.023,0.0,0.0,9.463,5.388362193442562,False,0.5430029885774498,0.0130743824261774,0.0132307605576481,60.44854566026199,0.0876034310198663,4.299477074911944,0.7239069723734624,2.123851640967086,-0.2651977801365243,1.7813858565727876,0.6334156376050764,-1.8835788160543938,-1.878415190090965,1.0,1.1760912590556813,MOCADB,1.1431429000541016,1.9864245465686277,2.723505969082613,0.09692248635341565,-0.13742709439845813,2
MOCADB,Gaia DR3 2929133782814217344,2929133782814217344,106.5539078,-21.1087183,,,1.1937577349942945,0.129,0.059,0.096,association,1.2830607828296985,0.1775,2.3062553,2.1874554,0.1188,1.0334964,False,18.585316,,07061295-2106314,15.241,0.152,0.0077615493739058,0.0004081405296238,15.233238450626096,5.774474604762043,False,0.4798710291744625,0.0588081567234408,0.0531741256427331,72.93724746740523,0.0163669150735057,5.336612135319219,0.07691619862694947,2.110589710299249,-0.3188754685494633,1.8629493697225763,0.7272656394511765,-1.2305624328643106,-1.27429964259417,1.7708520116421442,1.9822712330395684,MOCADB,0.5256451070631418,1.3995943424037485,2.416030766256252,0.025095412714528517,-0.7109953678955003,2
MOCADB,Gaia DR2 4037421270095569152,4037421270095569152,269.66925,-36.425701,,,4.200079917907715,0.255,0.02,0.02,association,3.4159587074774995,0.0652,2.3133183,1.9502182,0.3631,1.0123768,False,16.49173,,17584062-3625325,12.952,0.037,0.0163179057191547,0.0008376975844509,12.935682094280846,5.603245155502901,False,0.508780871894879,0.0146146358969813,0.0147559193553247,67.95029959813338,0.0618110581225913,4.975239101314013,0.6232575541065,2.406540180433955,-0.29346922477053194,1.8321913759107393,0.6968139570186404,-1.8352120000055947,-1.831033726963341,1.3010299956639813,1.3010299956639813,MOCADB,1.0638922615770574,2.069660549212802,2.878150062978334,0.11739795969745079,-0.33687963122115283,2
MOCADB,Gaia DR3 2017689220925159168,2017689220925159168,292.091284,19.983051,,,2.1843518245242675,0.104,0.04,0.074,association,1.8603660106709092,0.1048,2.492775,1.962575,0.5302,0.9831999,False,17.865898,,19282190+1958589,14.116,0.066,0.066211987738705,0.0121177112972252,14.049788012261295,5.39777999350418,False,0.5410589609668601,0.0252594708330259,0.024969539006888,61.02286696007619,0.0357956276612399,4.36085280376056,0.3393225896846048,2.0170333392987803,-0.26675540582264223,1.7854926076933413,0.6395714277434972,-1.5975757518291465,-1.6025894756147259,1.6020599913279623,1.8692317197309762,MOCADB,0.2959361092992001,1.043460111044616,2.1286894721416596,0.011052489501312417,-0.9735732282541643,2
MOCADB,Gaia DR2 4040886136100060672,4040886136100060672,265.7493357,-36.6264931,,,0.339801013469696,0.255,0.02,0.02,association,3.5793897817121647,0.082,2.4433765,2.1258764,0.3175,1.0558412,False,16.582813,,17425986-3637355,13.015,0.044,0.014543514248769,0.0007556164027661,13.000456485751233,5.769501455529463,False,0.4816833522566219,0.0151626204704429,0.0154252171876619,72.62462173573273,0.0046788679286505,5.313958096792226,-0.4687753301649127,2.406540180433955,-0.3172383633347758,1.8610838833878978,0.7254181254593431,-1.8192257355439534,-1.8117687123683637,1.3010299956639813,1.3010299956639813,MOCADB,0.7595559193927269,1.7262557724864933,2.5515050765086382,0.05324217302937728,-0.6802844079474617,2
MOCADB,Gaia DR2 6042119554910549120,6042119554910549120,242.167586,-27.561113,,,2.244,0.0259,0.0015,0.0015,association,8.209321856469673,0.0244,2.6580315,2.2962315,0.3618,1.1206574,False,14.347741,,16084024-2733396,10.619,0.023,0.0051214608784543,0.0002645919283868,10.613878539121544,5.185414954342859,False,0.574254149876587,0.0140307372674965,0.0141438944664427,51.21605972217402,0.0438143818984274,3.31283326818204,0.35102285258412386,1.413299764081252,-0.24089585767061122,1.7094061632237432,0.5201995787945319,-1.8529195076749336,-1.8494309927730679,0.17609125905568124,0.17609125905568124,MOCADB,0.25057885256051626,0.930862444234538,2.008337333594854,0.00852829951116896,-0.4824373198467139,2
MOCADB,Gaia eDR3 3294786201512830336,3294786201512830336,72.6443935703597,11.1720950350814,,,1.3381099700927734,0.8128,0.1626,0.1626,association,2.386864050635707,0.3634,2.8563633,,,0.9654789,False,19.428802,,04503466+1110195,15.243,0.135,0.0731769201448408,0.0064718969673975,15.16982307985516,7.0589614971760355,False,0.2801142726110924,0.0474270525199394,0.0482974940097405,230.8562226979222,0.005796291537888,46.943112495490496,0.1264918065871877,2.909983694939844,-0.5526647620856743,2.363341585393321,1.6715718814876037,-1.323973864892759,-1.316075402705547,2.2111205412580492,2.2111205412580492,MOCADB,0.3802560425931521,1.357986442066384,2.9090859162509077,0.02280270884718186,-1.5519972528734598,2
MOCADB,Gaia DR3 3426260476202734720,3426260476202734720,91.9955263,24.1600751,,,8.765,0.95,0.67,3.5,association,0.9691352685118332,0.1906,2.1256866,1.9089867,0.2167,1.0086704,False,18.366222,,06075891+2409366,14.995,0.089,0.0380556101140649,0.0125851212839465,14.956944389885937,4.888866382819156,False,0.6169654370338825,0.0727613499596467,0.0596023758472314,41.95223443840348,0.2089280849359583,2.3279219957991915,0.9427519204298138,2.9777236052888476,-0.20973916485801647,1.6227550969507916,0.3669684238466038,-1.1380992519589304,-1.2247364282333002,2.8260748027008264,3.5440680443502757,MOCADB,1.3496618992874607,2.193798216351007,2.5603190256680253,0.15624215353924648,-0.7839253889378406,2
MOCADB,Gaia DR3 604970435977387520,604970435977387520,132.6784629,11.9612722,,,38.3,4.168699999999999,0.401656438893842,0.4444825682676973,association,1.5965928062716332,0.2865,2.437107,,,1.0518328,False,19.123087,,08504282+1157408,15.899,,0.0056837711577856,0.0015360897181628,15.893316228842211,6.909287069590368,False,0.3011802435200432,0.0561291458072674,0.0538170766810189,238.22963467590364,0.1607692512818765,49.0754843966986,1.5831987739686226,3.620000642300068,-0.5211735198937665,2.376995784752507,1.690864594971484,-1.2508115669735045,-1.269079896609114,2.6038547334646194,2.647854733464619,MOCADB,3.1415401279185033,3.457825976043187,3.6788344270788746,2.869630476423095,-0.16217466625688104,2
MOCADB,2MASS J03464854+2309578,64953481907702016,56.7023908,23.1658661,,,0.236,0.1274,0.01,0.0063,association,7.32274074739589,0.3237,3.7116203,,,0.93143755,False,18.942669,,03464854+2309578,14.17,0.061,0.0072305602684439,0.0043716333216262,14.162769439731557,8.486137733474358,False,0.1418791136980985,0.0074828188885454,0.0079081028911238,214.59,0.0010997716575795,30.9,-0.6270879970298935,2.1051694279993316,-0.8480815331774516,2.3316094797640927,1.4899584794248346,-2.125934766157055,-2.101927688782163,1.0,0.7993405494535817,MOCADB,1.6301489391555217,2.1367490560065403,2.670489550389985,0.1370089872209925,0.031579628007208704,2
MOCADB,Gaia DR2 2335337619083371520,2335337619083371520,3.3136709,-26.0244106,,,0.8998709917068481,0.1371,0.033,0.007,association,4.168009480464676,0.0928,2.843851,,,1.0293828,False,17.53839,,00131527-2601277,13.773,0.045,0.0026283613025506,0.0001374901586815,13.77037163869745,6.8700151293448215,False,0.3070460646973741,0.0114579372022165,0.0117710119321682,230.5740048118396,0.0039027426029278,46.17043645862547,-0.04581974790043971,2.1370374547895126,-0.5127964644474777,2.3628103428409446,1.6643639800455463,-1.9408935623277737,-1.929186200056678,1.5185139398778875,0.8450980400142568,MOCADB,0.6308411312606722,1.7089097410581127,2.691502411918719,0.05115755043200294,-0.4281277137313999,2
MOCADB,Gaia DR2 2937740351816310784,2937740351816310784,94.7810696,-21.7055869,,,5.063960075378418,4.981,4.979,4.979,association,3.1492184496511637,0.0238,1.992403,0.893703,1.0987,1.0476536,False,15.207801,,06190746-2142201,12.051,0.027,0.0035906447475411,0.0001841803198937,12.04740935525246,4.53842329067963,False,0.668268345402562,0.016480343315432,0.0166620711372832,36.93920739209252,0.1370890290532451,1.807563925202586,0.7044902730141968,3.697316541732383,-0.17504911009070673,1.5674875725082957,0.25709366523175153,-1.7830337454031842,-1.7782710156791104,3.6971421262754594,3.6971421262754594,MOCADB,0.3856268873659419,1.1436558442734501,2.070833626962439,0.013920532361555086,-2.553660697458933,2
MOCADB,Gaia DR2 53462623327108736,53462623327108736,60.6449512,23.14114,,,0.7554910182952881,0.1274,0.01,0.0063,association,5.641073530342664,0.0718,2.9071836,2.4518836,0.4553,1.0681797,False,16.68941,,04023477+2308286,12.785,0.024,0.0281337694894625,0.0014430697016568,12.756866230510536,6.513675034060345,False,0.3607583500304103,0.0097657176899744,0.0098324484735874,160.4727584165608,0.0047079082191268,19.569427147439303,-0.12177069443280661,2.1051694279993316,-0.4427836080372042,2.205401317902864,1.2915781128144976,-2.0102958345735464,-2.007338320808915,1.0,0.7993405494535817,MOCADB,0.5983983006476624,1.5751607732468298,2.372588516904007,0.037597656282736355,-0.5300086547525018,2
MOCADB,2MASS J08323353+2146328,665528306619671808,128.1396107,21.7757213,,,1.8079,0.617,0.01,0.04,association,5.140954510217914,0.209,3.3746586,3.3039587,0.0707,0.9705593,False,18.51652,,08323353+2146328,14.075,0.051,0.0023354651019269,0.0001250448435247,14.072664534898072,7.627883340025164,False,0.2126729581859476,0.0113831279604544,0.0117989829618212,205.866320164352,0.0087819124495773,37.29573156489924,0.2571744047625358,2.7902851640332416,-0.6722877280438444,2.313585301629213,1.5716591303640135,-1.9437383821146423,-1.9281554260078377,1.0,1.6020599913279623,MOCADB,0.43285847993597654,1.4020644110858356,3.001411107312033,0.025238550627313994,-1.388220752947406,2
MOCADB,Gaia DR3 1830352471273979008,1830352471273979008,304.6321512,23.4564043,,,3.743466835242397,0.138,0.059,0.1,association,1.0424902589691674,0.1074,1.9583492,1.4445492,0.5138,1.0592108,False,17.99169,,20183170+2327232,15.076,0.208,0.0446993204375543,0.0172118879145077,15.031300679562449,5.121660707644166,False,0.5826979848421822,0.0494834931965657,0.0465036920776047,48.721509620909615,0.0768339664425305,3.04624933569682,0.5732739899056172,2.1398790864012365,-0.23455648383782962,1.687720736313522,0.4837654474851117,-1.3055396497372616,-1.3325125657062329,1.7708520116421442,2.0,MOCADB,0.5912028824229965,1.4644682509116174,2.3186616212305133,0.029138571095255,-0.6754108354896191,2
MOCADB,2MASS J16042689-5259319,5932926672897227648,241.1118746,-52.9924826,,,3.9633,0.0245,0.0015,0.0015,association,11.799119002925934,0.0147,2.4444466,2.1474466,0.297,1.0328404,False,13.207724,,16042689-5259319,9.678,0.023,0.0006755894883983,3.465108402055281e-05,9.677324410511602,5.036572317189851,False,0.596504111905162,0.0145722867034751,0.0147640638434551,44.642785225732155,0.0887780630164524,2.6103701812798863,0.5980569472807935,1.3891660843645324,-0.22438655824415576,1.6497512820413576,0.4167020997855003,-1.836472292788872,-1.8307940854758178,0.17609125905568124,0.17609125905568124,MOCADB,0.5166741936916015,1.3631220340138097,2.2478630147593845,0.02307395461225963,-0.02604405035072266,2
